"","x"
"1078",0.242641072526628
"1079",0.923798931992131
"1080",0.308361136701822
"1081",0.217151486800924
"1082",0.136622121535172
"1083",0.695299962679556
"1084",0.899470685121524
"1085",0.139971224529088
"1086",0.575026449216683
"1087",0.00623581912320401
"1088",0.761306704686114
"1089",0.0756550220893495
"1090",0.0328234813165628
"1091",0.00586952885081313
"1092",0.0246682598434869
"1093",0.0261040658526699
"1094",0.196897168313608
"1095",0.871366187056709
"1096",0.992680181476377
"1097",0.378840487621161
"1098",0.307000534909916
"1099",0.334088468598523
"1100",0.066219548382015
"1101",0.193721263767336
"1102",0.38763641747708
"1103",0.447167698259444
"1104",0.054271966264815
"1105",0.0994797213617723
"1106",0.0826970097105791
"1107",0.0877440101166551
"1108",0.0830325518723415
"1109",0.989164583070644
"1110",0.0753208904605786
"1111",0.999809487436087
"1112",0.322266201524762
"1113",0.99026813295342
"1114",0.0113719010826887
"1115",0.981008512488985
"1116",0.294978195662168
"1117",0.821098240279696
"1118",0.0472265906841106
"1119",0.735660362558094
"1120",0.990767055161949
"1121",0.302424772738034
"1122",0.151654923736411
"1123",0.703563973650403
"1124",0.11624499573224
"1125",0.619259654622982
"1126",0.802800290969911
"1127",0.0813466243810399
"1128",0.0178611421775905
"1129",0.103003996020725
"1130",0.993834357718517
"1131",0.122868856919602
"1132",0.852797163559207
"1133",1
"1134",0.999998674793001
"1135",0.984383181488468
"1136",0.703702283772466
"1137",0.376272376928664
"1138",0.488032842049687
"1139",0.998920972683707
"1140",0.617951533267336
"1141",0.106523742234298
"1142",0.447977415895847
"1143",0.163927719662666
"1144",0.0466950666289844
"1145",0.866485497957956
"1146",0.81936600783807
"1147",0.123345445507976
"1148",0.235021966137805
"1149",0.984336257728982
"1150",0.690018259743666
"1151",0.379433172973814
"1152",0.129769608858876
"1153",0.0372414288560656
"1154",0.999471026033939
"1155",0.0648994376809307
"1156",0.999999948161438
"1157",0.999746626064723
"1158",0.371331298003821
"1159",0.216439376734406
"1160",0.0556239012048034
"1161",0.1458061247088
"1162",0.576101489472728
"1163",0.959753005431783
"1164",0.993251122412392
"1165",0.196135386293477
"1166",0.169832884164066
"1167",0.0184783506890192
"1168",0.996447254932499
"1169",0.101555917985093
"1170",0.00106644165790137
"1171",0.480432531163782
"1172",0.0105520904939524
"1173",0.542014984324643
"1174",0.0666525832348859
"1175",0.99678997629077
"1176",0.881558698783157
"1177",0.994510667709025
"1178",0.999279409438542
"1179",0.829764763169225
"1180",0.0293578129769634
"1181",0.392455650267104
"1182",0.0157030096719209
"1183",0.729432644529668
"1184",0.815005904892164
"1185",0.88565950105905
"1186",0.999506914861991
"1187",0.0414616452962466
"1188",0.941563301157294
"1189",0.524830377046347
"1190",0.202030353623421
