"","Estimate","Std. Error","z value","Pr(>|z|)"
"minHBint10",-172077507842283,2503939.59084513,-68722707.3973474,0
"minHsOH",-515226057153072,6528377.66333439,-78920994.4220534,0
"minHsNH2",-498038311819914,5167138.56434946,-96385708.573042,0
"minHssNH",272148471377114,5103843.9521832,53322255.5248188,0
"minHdsCH",-143095751535504,4689150.83445677,-30516346.4745065,0
"minHaaCH",369711067847654,12658531.2093073,29206474.4111719,0
"minHCsats",-143046761792922,4365540.49248663,-32767251.1660617,0
"minHCsatu",-103885489139279,2366826.86594853,-43892306.0380447,0
"minHother",-474439678190157,10480326.6531668,-45269550.6439007,0
"minsCH3",35743454248405,2478234.90052287,14422948.4625786,0
"minssCH2",45508288924024.8,3335771.53887673,13642507.7058332,0
"mindsCH",92173168608158.8,4525072.50628897,20369434.6289603,0
"minaaCH",31162535362599,5791846.39506568,5380414.67901285,0
"minsssCH",69920372370790.5,3966785.13308124,17626458.2086096,0
"mindssC",222869814199000,3786213.16111556,58863514.7349532,0
"minaasC",97122594514264.1,4988194.03982466,19470492.4746027,0
"minssNH",-292562154265066,4856185.39987219,-60245260.4615892,0
"minaaN",141629309464902,3087831.48320141,45866916.7133638,0
"minsssN",28904454186152.3,3391881.94528642,8521656.90091893,0
"minsOH",517155510625014,6728799.40493274,76857025.9719584,0
"mindO",51959474341604.3,3939783.81797824,13188407.4716232,0
"minssO",-95475953583184.6,3622673.63929058,-26355107.6055202,0
"minsF",-133119012489402,5587989.75254885,-23822343.7021663,0
"minsCl",11250498345347.2,5353035.41985638,2101704.44671726,0
"maxHBd",-60434140408446.9,6726507.90214677,-8984474.75088215,0
"maxHBa",-111692909138852,5336707.25467811,-20929180.4494135,0
"maxwHBa",-214827054280690,5684410.47416644,-37792319.0552477,0
"maxHBint2",282390443788834,6136451.26699181,46018526.262536,0
"maxHBint3",-76364919369828.6,3966295.15333761,-19253463.602064,0
"maxHBint4",-327502101704803,4103178.82378974,-79816677.6953479,0
"maxHBint5",-131229541378763,4021328.44940597,-32633380.4934905,0
"maxHBint6",-205930890374638,4120145.36229359,-49981462.3676289,0
"maxHBint7",71332053767538.7,3980403.97739036,17920807.5795124,0
"maxHBint8",263885013615345,4500235.605782,58638044.0340279,0
"maxHBint9",221063746417118,4089213.74570749,54060208.1877407,0
"maxHBint10",239516420195058,3940434.18796099,60784271.1665736,0
"maxHsSH",-298700275768757,6770948.06464801,-44114985.5111589,0
"maxHaaCH",-454292324085442,14882824.1592922,-30524604.6867926,0
"maxHCsats",-9805816638230.87,5921232.87391823,-1656043.0651906,0
"maxHother",526359734653095,12679288.0145137,41513351.0691281,0
"maxssCH2",-8398379307682.89,4255938.83817556,-1973331.76697697,0
"maxsssCH",-30550235075201.4,3264856.60958829,-9357297.64838092,0
"maxdssC",64179745803380.9,4502913.48830988,14252937.7857246,0
"maxaasC",-185465326932415,5352521.65255982,-34650084.384753,0
"maxssssC",14870547026300.8,2440500.7951736,6093235.88654804,0
"maxsSH",-46877235868051.6,3157512.95562593,-14846252.8980372,0
"maxdS",351910349489226,4926146.07430344,71437254.2310342,0
"maxsBr",-128615569047017,9175637.83196652,-14017071.2273472,0
"maxsI",-333562119539383,4810277.53007308,-69343632.9721116,0
"meanI",-503946039922115,65030312.7962416,-7749402.05963825,0
"hmax",-399966969023831,5843364.98056512,-68448055.2479797,0
"hmin",27491726779073.2,4520764.21061207,6081212.26816895,0
"gmin",-458350279649256,10312197.0704231,-44447393.3652675,0
"LipoaffinityIndex",2921669633247959,68479508.2585973,42664874.6105906,0
"MAXDN2",-263407553017845,9230116.72186865,-28537835.5393666,0
"ETA_AlphaP",-2163267089144393472,108358288006.785,-19964020.5556675,0
"ETA_dAlpha_A",1322868545579054848,66341767774.8441,19940206.4483526,0
"ETA_dAlpha_B",-1504895396534211072,75456627741.4323,-19943846.4397196,0
"ETA_Epsilon_2",-876635171680872320,22815025529.2956,-38423589.338317,0
"ETA_Epsilon_3",195234623266871,72368446.3383751,2697786.57889112,0
"ETA_Epsilon_5",779369119424042112,20273414054.0675,38442914.3185025,0
"ETA_dEpsilon_B",560527265842362,15720756.5158233,35655234.8659671,0
"ETA_dEpsilon_D",468092971179292224,12177973309.6555,38437674.2563687,0
"ETA_Psi_1",1932159899686182,81109338.0920959,23821670.1693744,0
"ETA_dPsi_B",431842228880581,56430725.4359325,7652608.14112455,0
"ETA_Shape_Y",927270845411147,46090890.795,20118310.3519392,0
"ETA_Shape_X",1226194987464579,58163746.805494,21081774.3837086,0
"ETA_Beta",36773730594882776,309995036.272979,118626836.858446,0
"ETA_BetaP",-797575961826390,35336619.2217018,-22570805.5663843,0
"ETA_BetaP_s",-2759312526719213,34516811.511986,-79941118.7143122,0
"ETA_dBeta",-18775188283642616,166656397.665554,-112658071.016995,0
"ETA_Beta_ns_d",-531906535483747,6058760.36014871,-87791314.3722179,0
"ETA_EtaP",1476655576105878,52743172.6622504,27997094.2506983,0
"ETA_EtaP_F",2836396294803805,50682967.1935604,55963501.1890974,0
"ETA_EtaP_B",2771271719353155,105769237.158607,26201112.854747,0
"FMF",243316383299801,9940106.02649691,24478248.2854008,0
"nHBAcc",1108378727611450,15716782.5385822,70521986.6019369,0
"IC0",-2482453098455936,74439767.2615287,-33348480.1172786,0
"IC1",1289095882387688,79691194.4929656,16176139.5420102,0
"IC2",-352377780582175,65311657.6399774,-5395327.4700914,0
"SIC0",1657757615316136,87558346.5008914,18933176.3511461,0
"SIC1",-1595305061626963,84113855.331144,-18966019.9897684,0
"SIC2",99529845436110.2,53974874.1928902,1844003.28716692,0
"SIC3",-303811310658584,5586711.72844219,-54381060.8862933,0
"MIC0",-497964929638628,64281018.0323813,-7746687.04512086,0
"MIC1",1573479024816618,34238355.5578145,45956617.9269228,0
"ZMIC1",742712060630969,24855123.771902,29881648.0435548,0
"Kier3",1479402563150834,15938017.3960791,92822245.4767038,0
"nAtomLC",-197735078633572,5359055.39189848,-36897375.4091993,0
"nAtomP",112711604927770,4583964.44294165,24588237.1756444,0
"nAtomLAC",-69580929815590.8,3552792.96713293,-19584853.5108259,0
"MLogP",-110183509883412816,827957976.115596,-133078626.043732,0
"MDEC.11",-76388999592728.7,7870656.81777195,-9705543.17909558,0
"MDEC.12",59734699634503.6,6907576.09583639,8647707.79297086,0
"MDEC.13",-17215560814827.3,7433808.3573385,-2315846.73525145,0
"MDEC.14",273050165946810,6852492.31255915,39846840.1703082,0
"MDEC.22",364229600949794,3039336.78653447,119838512.982004,0
"MDEC.23",2907892864550.37,5787300.89705326,502460.977280617,0
"MDEC.33",31236888403413.7,4963615.2534902,6293172.77995092,0
"MDEC.44",203390209746322,5110691.70684514,39797002.3263007,0
"MDEO.11",178810187761631,5415577.76501295,33017749.0787455,0
"MDEO.12",-339568558024384,6920289.09093502,-49068550.9755928,0
"MDEO.22",54736642683939.8,6102659.59282168,8969309.5037325,0
"MDEN.11",-499629434444075,3387181.33090966,-147505960.157703,0
"MDEN.12",-13639847935488.4,3145806.05957798,-4335883.29260139,0
"MDEN.13",-120823302756698,2168338.14358633,-55721614.7832281,0
"MDEN.22",-234003051782041,5605669.89761478,-41743994.2158581,0
"MDEN.23",-72809579104343.5,4478585.33016294,-16257271.8250954,0
"MDEN.33",57686809481424.2,3433543.28530889,16800955.9478248,0
"MLFER_A",-27708245649073.8,3553620.61497526,-7797187.33404147,0
"MLFER_BH",-481727992368919,6992774.91623095,-68889389.1394644,0
"MLFER_S",-286626518931825,7249426.08165567,-39537822.1259639,0
"MLFER_E",3274912836895.64,11548135.3076339,283588.020892927,0
"R_TpiPCTPC",-240340237614871,5867229.41988342,-40963156.6136452,0
"PetitjeanNumber",-21868896272721.4,2115892.09420627,-10335544.20502,0
"nRing",19839712276217228,424510093.748198,46735548.9737432,0
"n4Ring",-1715189804956854,42116854.9341703,-40724546.2092964,0
"n5Ring",-10879510924866450,235046899.470769,-46286553.6595579,0
"n6Ring",-15402355467393528,345607414.319144,-44566044.677417,0
"n7Ring",-3139134312290768,60061753.6058642,-52265112.5521629,0
"n8Ring",-1158055004088833,22007872.8597899,-52620033.3610929,0
"n9Ring",-462110649440350,8146485.66763059,-56725153.4335241,0
"n12Ring",-182957169752140,5839770.71895714,-31329512.5026436,0
"nG12Ring",-1460808615982575,33493156.6291381,-43615137.0310588,0
"nFRing",-98489989384706.4,3317658.61094882,-29686595.5585886,0
"nF6Ring",-7725830691557.33,6943289.19798643,-1112704.72412381,0
"nF7Ring",262944535335880,3861173.96431129,68099634.402974,0
"nF8Ring",382238609010436,5936954.88869949,64382939.7690045,0
"nF9Ring",193248409395104,4363656.74718662,44285886.9501358,0
"nF10Ring",-61072251296604.4,6392909.46987101,-9553123.12561758,0
"nF11Ring",67985260458846.4,2780398.43287467,24451625.2257256,0
"nF12Ring",-51018281914064.4,2423517.9882425,-21051332.0559515,0
"nHeteroRing",635834911760540,10192434.6010941,62383025.9055363,0
"n3HeteroRing",-112533606748193,1844901.24362592,-60997089.7558843,0
"n6HeteroRing",-109978002695671,8165866.09302262,-13468014.4693583,0
"n8HeteroRing",29370759350349,2289311.60921946,12829515.7514022,0
"nF6HeteroRing",380750037715625,2978027.76849019,127853085.10023,0
"nF7HeteroRing",-377174651046492,5428635.18813365,-69478724.9419432,0
"nF8HeteroRing",-293878340558646,5150067.416844,-57063008.4564478,0
"nF10HeteroRing",156588681807150,3893890.35483217,40213942.2371844,0
"nT7HeteroRing",493480846952382,5944993.75032587,83007799.1125445,0
"nRotB",831774271202121,21104648.7516987,39411898.3446797,0
"RotBFrac",991620705267007,34274904.57608,28931392.1521184,0
"RotBtFrac",-1778115587095537,45100060.6667982,-39426013.1983493,0
"LipinskiFailures",-39270038936614.9,2654052.78249328,-14796253.9387494,0
"JGI2",334776263161577,7042183.69057278,47538700.7597849,0
"JGI3",-231976994287530,5404784.45652129,-42920674.4790038,0
"JGI4",113465704393006,4178815.96586625,27152596.6493441,0
"JGI5",-2009979421802.31,3664866.87852263,-548445.411095687,0
"JGI6",65862625615102.7,3173188.70909499,20755975.03115,0
"JGI7",67334132329691.4,2822864.03953784,23853126.2528376,0
"JGI8",-146609808813387,2468427.53286342,-59394009.6930117,0
"JGI9",69795285886237.4,2308919.51917681,30228548.594505,0
"JGI10",129463033475125,2113645.73770745,61251056.0144985,0
"VE1_D",506467473826753,9398657.44665832,53887214.9241727,0
"VE2_D",-360317183275592,8654615.66140805,-41632950.251308,0
"VR1_D",276371518475748,11486327.4125303,24060912.4700954,0
"VR2_D",-165543194014123,10255778.2153716,-16141456.1174893,0
"SRW5",-7829588386895.08,4421888.30149338,-1770643.63752717,0
"XLogP",59112426611760.5,8111366.25434203,7287604.17890359,0
"TDB1u",124527450500676,16203030.3107871,7685442.05078554,0
"TDB3u",-766486367221527,13243532.6927192,-57876277.0482618,0
"TDB4u",1009342620288114,22002373.3924551,45874261.030141,0
"TDB5u",284661839461055,21088598.7711459,13498376.1865932,0
"TDB6u",-538924366892674,11813920.6591815,-45617740.4978451,0
"TDB7u",-366170671520413,14142021.384472,-25892385.647392,0
"TDB8u",742787223339482,11598065.5025717,64044061.7596773,0
"TDB9u",51354852048062.6,4436337.28675115,11575957.5362835,0
"TDB10u",-126390344647795,4036999.58103424,-31307990.5288012,0
"TDB1m",-857247054114009,20008110.3369418,-42844978.3451684,0
"TDB9m",417371207022477,10228548.6034744,40804538.6694163,0
"TDB10m",-292513844757977,5153906.67881557,-56755751.1198865,0
"TDB10v",-10235022215717.5,6778476.97227139,-1509929.48085326,0
"TDB1e",-1240034270838008,34727287.4192574,-35707778.0325096,0
"TDB4e",-423313543401947,25103179.621087,-16862945.2440502,0
"TDB5e",926824388333536,22827624.8476335,40600999.6449375,0
"TDB1i",1324392230236584,21833450.1581403,60658861.5470287,0
"TDB3i",215984101420671,14282083.7230078,15122730.3809129,0
"TDB4i",-334406228634472,16054540.1435018,-20829386.9301405,0
"TDB5i",-693995433498384,18820130.5795831,-36875165.6936567,0
"TDB9s",66013055186789.5,3379046.73116633,19535999.481133,0
"TDB10s",169241729784452,3037965.07915668,55708912.1746693,0
"PPSA.1",-2919356830869752,56022090.1270297,-52110816.0057958,0
"PPSA.2",1037469381649870,21546290.7260927,48150718.6011134,0
"PPSA.3",-228096218232108,19754912.7859891,-11546303.4791974,0
"PNSA.1",-1450546344738251,32316266.7363303,-44885950.3659044,0
"PNSA.2",715069229183083,18400804.1661959,38860759.7105314,0
"PNSA.3",-1917473245090852,30155465.9179712,-63586258.3024503,0
"FPSA.3",-96957729870104.1,17328810.8754618,-5595175.02769909,0
"FNSA.3",1632833181239931,27960740.0310256,58397352.124018,0
"RPCG",-41311204736040.2,5026935.00598388,-8217970.72905555,0
"RNCG",62912618225584.8,8154883.92187434,7714716.58313008,0
"RPCS",189076195675008,3041674.29071319,62161881.1232662,0
"RNCS",-62821546360238.4,2529105.46206407,-24839433.2709906,0
"THSA",2627266318516246,54720350.5778522,48012600.2624628,0
"RHSA",-1660384217384810,27237815.3412248,-60958788.2355528,0
"LOBMAX",-219210362750007,2596678.65969183,-84419518.7309093,0
"MOMI.X",807108864491691,8655600.07056962,93247014.4081617,0
"MOMI.Z",-332219164756619,12232950.9098437,-27157728.9245301,0
"MOMI.XY",553819418081688,4675288.30387224,118456741.506828,0
"MOMI.XZ",-365366809770178,3580227.81009489,-102051274.150762,0
"geomShape",-30647161397109.1,2138288.55161947,-14332565.8147952,0
"RDF10u",-658828311950927,10508539.4340405,-62694565.3186373,0
"RDF20u",-191261819563660,6282878.67137389,-30441749.6449658,0
"RDF30u",721915485899.766,8007960.33630857,90149.7329634062,0
"RDF10m",155713364151098,4149928.02090677,37521943.3606163,0
"RDF20m",80914153131552.2,5668334.58576191,14274766.5839624,0
"RDF30m",-127403361361542,5723191.80203814,-22260893.1813488,0
"RDF35m",-147014059922744,5289225.52160853,-27795006.9102055,0
"RDF40m",451269306352116,7468650.79665156,60421797.5426612,0
"RDF45m",3383993621083.33,5171464.49951826,654358.861285532,0
"RDF50m",111965697711434,5180745.81436136,21611887.8870796,0
"RDF55m",270440973313586,5006606.65889081,54016820.5212071,0
"RDF60m",-3744253105939.36,6712700.47923819,-557786.410628631,0
"RDF65m",313503982833505,4491027.23618708,69806742.7218885,0
"RDF70m",64016131839224.1,4854374.98018947,13187306.7285637,0
"RDF75m",260247605663867,5115489.92375771,50874424.4525254,0
"RDF80m",17907903011.7879,4765623.40717447,3757.72516662315,0
"RDF85m",59230695448111.9,5270718.10413477,11237689.8703132,0
"RDF90m",-212184734836125,4043006.59636201,-52481916.5585961,0
"RDF95m",118398888250050,3968688.27224272,29833254.7502257,0
"RDF100m",-106485962049972,5166448.75587641,-20611055.5009093,0
"RDF105m",-97848594700026.5,5221127.23115622,-18740894.517209,0
"RDF110m",26728941850507.9,4109262.11006359,6504559.97563376,0
"RDF115m",298654650266997,3709201.74924554,80517229.9748172,0
"RDF120m",177649631628845,3780416.31722396,46992081.4856966,0
"RDF130m",44288301491534.3,3528867.90267202,12550286.0160902,0
"RDF40v",-611592832073961,9398153.93677217,-65075847.4684034,0
"RDF10s",344970637037222,9168421.51175024,37625957.3793709,0
"RDF15s",-63296843269110.9,6163607.45636865,-10269447.5138433,0
"RDF20s",-378970403616499,7499186.9823146,-50534865.2474233,0
"RDF25s",112603392193390,5431615.85178714,20731103.8309788,0
"RDF30s",32154551367606.7,6400549.46917345,5023717.34215484,0
"RDF35s",334333124925794,6186456.24667116,54042752.6834435,0
"RDF40s",-11608990213472.7,5767406.76852398,-2012861.35682844,0
"RDF45s",-7281114637109.37,6008065.98983723,-1211889.92421613,0
"RDF50s",56478359786955.2,6237210.86724766,9055066.59772075,0
"RDF55s",-144424204024752,6262491.332046,-23061781.0655823,0
"RDF60s",237467623713365,5714177.51437922,41557621.0427132,0
"RDF65s",-191095764391868,5560151.72422427,-34368803.9229773,0
"RDF70s",-267545441259307,5788837.26945381,-46217474.9100436,0
"RDF75s",-141801483677713,5819525.68989107,-24366501.8824527,0
"RDF80s",-29476447066439.2,5565475.65214952,-5296303.30069896,0
"RDF85s",-408032580906185,5712877.63782491,-71423301.3157162,0
"RDF100s",-5441507324764.2,6226483.33970097,-873929.476381692,0
"RDF105s",-122149340005529,6112892.74626158,-19982248.188508,0
"L2u",-176931645260670,10291645.9652202,-17191773.3916029,0
"L3u",11405994250218.1,5023085.56398621,2270714.70412432,0
"P1u",323362155092304,9303965.40477168,34755304.9720566,0
"E1u",62308974876741,4384144.07962901,14212346.5253482,0
"E2u",169354407605820,3321601.5724983,50985768.1330641,0
"E3u",-143731198049598,3146414.85968846,-45680943.0603279,0
"E1m",311273758970948,5385390.58046705,57799662.6836957,0
"E2m",7565060360710.12,4155534.82122157,1820478.1541179,0
"E3m",224960206527353,3528391.24228543,63757160.4393963,0
"E1v",121212951160940,9485349.658364,12778964.9856562,0
"E2v",77478733644882.1,6388120.29544398,12128565.2213125,0
"E3v",-288107548327387,6405981.73792455,-44974768.9135202,0
"E2p",110338872375052,6654520.86995749,16581039.3462267,0
"E3p",747302421627973,8375534.2581692,89224448.0880824,0
"Dp",-718289590889114,14826063.5546669,-48447761.4871018,0
