"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.28744118929745,20.9210187443478,0.0615381691030355,0.950930617444498
"X",1.28917493540564e-05,7.50764222263907e-05,0.171715020132176,0.86366157685633
"MaxEStateIndex",-0.0457355992047746,0.125929092868944,-0.363185330433313,0.716466445180906
"MinEStateIndex",-0.25414489623244,0.194903389396885,-1.30395318941797,0.19224954324846
"MinAbsEStateIndex",-0.0199266593636069,0.100906083117624,-0.197477285292889,0.843454055148562
"qed",-0.766073841835034,0.126638116501508,-6.04931487452999,1.45463109036813e-09
"MolWt",-3.04985368150632,2.97686597817604,-1.02451830343232,0.305590530094734
"NumRadicalElectrons",0.249181112074845,122.330547234652,0.00203694921430272,0.998374750794672
"MaxPartialCharge",-0.193486581451055,0.141610100379342,-1.36633319892258,0.171834405306584
"MinPartialCharge",-0.0324582093949478,0.0987310367136223,-0.328753859732027,0.74234174077636
"FpDensityMorgan1",-0.336177516924648,0.119958551746552,-2.8024472789145,0.00507165050078826
"BCUT2D_MWHI",-0.372967844624362,0.232892115781988,-1.60146187590781,0.109274657502027
"BCUT2D_MWLOW",-0.300829846393798,0.113909741863625,-2.64094924167204,0.00826741044853964
"BCUT2D_CHGHI",-0.767191590594561,0.264087465345481,-2.90506628018455,0.00367175337583847
"BCUT2D_CHGLO",0.139387921130363,0.251872522950315,0.553406618148099,0.579985008136416
"BCUT2D_LOGPHI",0.662664834181367,0.210875012124576,3.14245309344614,0.00167538554873113
"BCUT2D_LOGPLOW",-0.261831183424479,0.212135931004617,-1.23426136338393,0.217105528114513
"BCUT2D_MRHI",0.00768743343982387,0.224695028350591,0.0342127438077053,0.972707504401835
"BCUT2D_MRLOW",0.102951374123276,0.121142903231767,0.849834132886121,0.395417309847505
"BalabanJ",0.996494811178329,0.175622905531957,5.67405947510079,1.39452680085692e-08
"BertzCT",-0.736612361191772,1.12116881510939,-0.65700396877334,0.511178364558358
"HallKierAlpha",2.01481055268829,1.09653247940818,1.83743809738834,0.0661452470111643
"Ipc",-1.32498545549248,134.673035221756,-0.0098385356304677,0.992150110960413
"Kappa3",-0.0789305336866353,0.143874616130661,-0.548606389433937,0.583275600047268
"PEOE_VSA1",3.49775686031706,1.42177185714214,2.4601393273797,0.013888308782861
"PEOE_VSA10",1.09349729297776,1.04967833385741,1.04174513058617,0.29752985916622
"PEOE_VSA11",0.603973261695425,0.727480268644543,0.830226313657635,0.4064108404296
"PEOE_VSA12",0.174821670647984,0.644057882787978,0.271437824642751,0.786054313761704
"PEOE_VSA13",0.551846735697881,0.50228409986106,1.09867450681901,0.271910066105058
"PEOE_VSA14",0.995751824750332,1.00876045766152,0.987104338981187,0.323591490889759
"PEOE_VSA2",1.91489812866492,0.795827757619983,2.40617157460258,0.0161206916146178
"PEOE_VSA3",1.87094786457615,0.6899878077565,2.7115665574723,0.00669660954447283
"PEOE_VSA4",0.802937273714545,0.542674389493364,1.47959308428791,0.138981873213201
"PEOE_VSA5",1.11285010034351,0.623551036509724,1.78469769944188,0.0743103643067164
"PEOE_VSA6",2.34199461794476,2.18457626991017,1.07205898471151,0.283693539596243
"PEOE_VSA7",2.48235565518835,2.35977812359979,1.0519445156147,0.292825006546915
"PEOE_VSA8",1.37454765833949,1.61001947721664,0.853745981207486,0.39324575093936
"PEOE_VSA9",1.16190958921399,1.29452569881182,0.897556217138405,0.369422189765749
"SMR_VSA1",1.96698894689181,1.33405920040484,1.47443902511589,0.140363423597192
"SMR_VSA10",-0.0554359531341647,0.329324566141303,-0.168332274095759,0.866321885055723
"SMR_VSA2",0.378616980977632,0.269889086001171,1.40286139979736,0.160658173338048
"SMR_VSA3",1.52228328719526,0.694260206360781,2.19266965504888,0.0283311885706748
"SMR_VSA4",0.162388418662128,0.471557430465658,0.344366153878163,0.730570939310933
"SMR_VSA5",2.96771648146578,1.6410602755575,1.80841406355875,0.0705420807311265
"SMR_VSA6",1.78814324181176,0.927649890359833,1.92760572754247,0.0539041859240582
"SMR_VSA7",3.06178707085312,1.43976340347083,2.1265904269216,0.0334541285983636
"SlogP_VSA1",-2.03075160694555,0.638046408591692,-3.18276473247121,0.00145876092828853
"SlogP_VSA10",2.87833803333399,0.598452227031667,4.80963709937315,1.51204558427434e-06
"SlogP_VSA11",1.76461189546397,0.480570490779228,3.67191063396906,0.000240743872479181
"SlogP_VSA12",0.723137590932578,0.726781549534782,0.994986170735159,0.319742990414223
"SlogP_VSA2",-2.62322316914239,1.24996390816975,-2.09863913029571,0.0358487241960757
"SlogP_VSA3",-0.796383748671214,0.322104144881649,-2.47244179041481,0.0134193565535844
"SlogP_VSA4",-0.50938759621005,0.271659427749825,-1.87509633083359,0.0607794722487251
"SlogP_VSA5",-0.660614749070514,0.492577513917725,-1.34113866428108,0.179875436015831
"SlogP_VSA7",0.411446861106236,0.240961226120102,1.70752310540268,0.0877248669810842
"SlogP_VSA8",0.979426270683542,0.427767120117357,2.28962494923602,0.0220430674256957
"TPSA",1.7617014254782,1.33558277349031,1.31905072485646,0.187152154959519
"EState_VSA1",2.13805987860908,1.02042836863117,2.09525719230751,0.0361481356310401
"EState_VSA10",-0.0338242292709212,0.458328757415706,-0.0737990552057864,0.941170278813626
"EState_VSA11",4.03770823321235,118.280870252987,0.0341366124934339,0.972768212940705
"EState_VSA2",0.806663125585489,0.537842581616272,1.49981268340893,0.133662930943752
"EState_VSA3",0.841553975527058,0.592610239071551,1.42008004594307,0.155584378741344
"EState_VSA4",1.22578949630402,0.735862645209997,1.66578573363268,0.0957560986455369
