Estimate,Std. Error,z value,Pr(>|z|)
-1818741794013410.0,17518283.7390556,-103819633.310235,0
-1797571443269886.0,29096465.2470633,-61779718.876722,0
-1682678955228539.0,48690071.5660568,-34558974.7787839,0
-1661772248973293.0,23072055.2435736,-72025323.7706751,0
1593608600440841.0,66940819.7436695,23806230.735493,0
1549872672222988.0,93512950.5515798,16573882.6877044,0
-1548475789906064.0,30035589.6474211,-51554699.2112745,0
1539169424013727.0,22883173.1588545,67262062.5351583,0
1510667465952054.0,68992099.9428568,21896238.369368,0
1497496697088775.0,32700305.1651957,45794578.6598537,0
1485311672586481.0,35310958.726728,42063759.4147847,0
-1458755264306702.0,51789802.5279156,-28166843.5310293,0
1444601562706960.0,22136874.2243874,65257702.9649242,0
-1388490882528384.0,62795263.7708897,-22111395.0184895,0
1361118789178831.0,27618694.7866896,49282516.7768175,0
1310193839045203.0,24116277.1633077,54328196.2706345,0
-1304812289740204.0,68063867.4361783,-19170410.6582496,0
-1303281124741035.0,30442864.5021949,-42810725.799048,0
-1289603886740043.0,22212432.3226495,-58057751.9835622,0
-1285011475548674.0,55622841.3344463,-23102226.4364781,0
1282394991128291.0,164134743.822241,7813062.37341883,0
1280929056001264.0,25107104.8359522,51018588.7369632,0
1270241407865306.0,27377143.6503405,46397879.3437608,0
-1224573098707434.0,22987470.0747227,-53271329.7603805,0
-1218594707506322.0,30646281.4885813,-39763215.9046887,0
1193432874428868.0,77497831.2550982,15399564.8020196,0
-1192881736611171.0,35797001.5532203,-33323509.9268771,0
1176915463643058.0,63884374.8937206,18422587.1443682,0
1173362596824872.0,619712598.055088,1893398.00499032,0
-1172748606889854.0,76006216.6892135,-15429640.6001259,0
-1172443151838224.0,14874534.2288042,-78822175.7941043,0
-1138261381635504.0,36011072.7992326,-31608649.5945703,0
-1130881782836925.0,37315941.6147275,-30305594.1750804,0
-1099262184502297.0,20772532.0942545,-52919026.8915912,0
1095463420763319.0,31108410.0944318,35214381.4948421,0
-1085760435726383.0,20421743.3037242,-53166882.9432587,0
-1077500869046188.0,45925396.0583087,-23461983.1623912,0
-1069500603125737.0,14100356.5532346,-75849188.5710785,0
-1038196552961473.0,13924963.4391232,-74556501.1714561,0
-1035977029189504.0,34242262.2789806,-30254339.5278364,0
1024052697366472.0,24623380.1313359,41588632.1010516,0
1004594840442522.0,21340945.6932529,47073585.9076822,0
-985834023344079.0,24177799.2338054,-40774348.9724112,0
-980763924324077.0,36747066.588486,-26689584.1049631,0
-978401923652198.0,121127304.267749,-8077467.99589847,0
968307305418272.0,74665691.4143927,12968570.799729,0
-957975440593165.0,13662291.9055901,-70118209.097933,0
-936718757355759.0,86365259.3365794,-10846013.3686997,0
-915145778520526.0,29702133.4129751,-30810775.9734442,0
900939491599504.0,14387185.3036139,62620969.466015,0
900673626884506.0,15768023.7317001,57120260.7384328,0
898053473301115.0,15326973.2793328,58593008.3477125,0
894292920294890.0,179822059.491752,4973210.31036188,0
-886122356270171.0,26607614.898006,-33303336.6450512,0
869657824778965.0,18619526.8367341,46706762.8734386,0
-865494766482657.0,39165584.1198513,-22098349.5058861,0
845476129995155.0,48920758.9365197,17282563.6473109,0
844390073642973.0,19559228.9539796,43170928.4466027,0
832582576434178.0,19474568.9415027,42752298.0834683,0
-826844026247896.0,77781056.6916275,-10630403.615189,0
822861852339937.0,20215758.7714552,40703980.5748881,0
-819814916722888.0,18351943.2096995,-44671831.6068892,0
809358960424790.0,27352079.2776583,29590399.7721259,0
-804294602120690.0,17107452.638429,-47014281.9693669,0
-801341604399061.0,27088679.5228938,-29582158.248866,0
793282428492323.0,37559662.2274655,21120595.3793758,0
790479686141292.0,52958144.3760803,14926498.9446709,0
-789686674919318.0,64166747.7660031,-12306789.7690416,0
