Estimate,Std. Error,z value,Pr(>|z|)
1214531581267772.0,44272219.2705997,27433266.3073504,0
-1197597502339582.0,73682885.1779211,-16253401.3081567,0
-1193794885627492.0,19725733.0304152,-60519671.6282621,0
-1191089459412317.0,39623555.3338768,-30060135.9311635,0
1177115642632959.0,20983868.3354054,56096217.5237655,0
-1099066223908166.0,18145313.0349138,-60570254.246561,0
-1098340622182003.0,37878312.3044766,-28996556.4820637,0
1081314518944163.0,29483150.1594331,36675677.9074436,0
-1077536846177545.0,20236797.5938914,-53246411.2060303,0
1071359326130791.0,14560953.5220899,73577552.7684685,0
1069659984530142.0,37539392.2139613,28494334.1232979,0
-1068120321583860.0,570225133.350131,-1873155.45933331,0
-1051308585646046.0,24900957.3994717,-42219605.0047598,0
-1051236351234621.0,15807929.4770931,-66500571.9286604,0
1027652964051285.0,35204771.013812,29190729.9623708,0
1023588610610031.0,41096471.0771827,24906970.9340163,0
-1016636734778544.0,37194945.7070965,-27332658.1193148,0
-987412779065356.0,46885056.666685,-21060287.6324767,0
964127789633082.0,35909916.5099093,26848511.0336314,0
962561955463873.0,17054280.6247366,56441076.3868699,0
-932713802470540.0,13030551.0709036,-71578999.030458,0
-913528611754602.0,37219533.3882164,-24544332.7358806,0
912383847988785.0,14883798.4187813,61300470.6404437,0
885846081480729.0,37205137.3074348,23809778.5840911,0
-874057921936088.0,19499306.1248118,-44825078.2023418,0
869738830090283.0,14681066.4999247,59242210.3731185,0
-863342409269699.0,115295280.23277,-7488098.45057575,0
-862750149059092.0,13344424.7644327,-64652479.5402649,0
-845561853894399.0,11345535.8354932,-74528155.0518891,0
838629461806434.0,27505836.3158606,30489146.091619,0
-813648732198513.0,20636408.3686301,-39427826.6675203,0
810136506552818.0,25617750.0298583,31624030.4323596,0
-786240081190522.0,10279260.7841249,-76487998.2814307,0
-762806876604885.0,48857473.7445444,-15612900.5071627,0
-762281097373749.0,27260395.9075119,-27962950.3533253,0
755636329733906.0,21896939.7777804,34508764.1196637,0
754572849743217.0,71401976.6317372,10567954.6328949,0
746831439955538.0,18890652.4056086,39534444.0160152,0
743754153039790.0,42416142.4811388,17534695.7439733,0
741413416905218.0,10047373.2973817,73791765.7641352,0
727898144893877.0,12044648.7844961,60433322.5416112,0
727093282382653.0,12301354.6443872,59106765.3442875,0
723304224096304.0,11611613.8439884,62291446.6339042,0
716539915942039.0,25406728.3717072,28202762.0974598,0
708893603414196.0,28991671.6407749,24451629.1505311,0
700607249703865.0,12533638.4977982,55898153.5830111,0
697925204415588.0,17270968.9387487,40410309.7452594,0
697688676431802.0,79536512.2225319,8771929.48164194,0
693831864071577.0,24631530.8006708,28168442.7040435,0
-687888557675579.0,23943255.4818995,-28729951.0375941,0
-680014971724837.0,23528825.1213934,-28901356.8767842,0
-664273146976927.0,9361315.89919887,-70959377.306536,0
649921397460342.0,16802233.9146104,38680654.0584583,0
649411497635649.0,44216410.203439,14687114.9115841,0
-643388096248376.0,22386784.5502394,-28739638.5490071,0
641142237724010.0,15287056.7057741,41940201.4438686,0
-637866384261300.0,9243485.99999789,-69007123.9639942,0
621096154583841.0,57327243.9206204,10834223.1739565,0
617148155916216.0,8596577.35628051,71789984.5879172,0
616463250354294.0,13263411.0952881,46478484.7521837,0
615264820639427.0,43104575.7374482,14273770.4782673,0
