Estimate,Std. Error,z value,Pr(>|z|)
931854769994748.0,16175203.5691462,57610079.8986073,0
-928792420387196.0,19625627.8378546,-47325488.2881102,0
-921461987056232.0,14330267.1726439,-64301800.9332916,0
-918819689975472.0,36744773.3614635,-25005452.6377647,0
907961427613355.0,43095166.0596313,21068753.4271708,0
907739330882861.0,80767214.9589886,11238957.9279635,0
904703012083843.0,40569787.9585459,22299919.6596311,0
-901202777347394.0,36642897.3052634,-24594200.8853635,0
-900924854525483.0,12448414.1533308,-72372660.7605211,0
899243977285502.0,38001606.7870481,23663314.6152122,0
883578964740992.0,21895027.6158686,40355234.0852318,0
875245865207950.0,25808356.00024,33913274.6463902,0
873750634117264.0,14402820.1777553,60665246.3429869,0
-862339075837568.0,17213072.9972196,-50097915.4609325,0
862294353841806.0,32190890.4827474,26786905.8889176,0
-858414215820438.0,23036608.2427802,-37263047.0064737,0
858312156356539.0,21090870.7611646,40695908.9587225,0
846866355130848.0,19013833.1097367,44539486.0806462,0
-835101234341019.0,12241205.5072456,-68220506.0479314,0
833589095945775.0,22300732.3463087,37379449.3831389,0
-827160464762566.0,23227908.0866994,-35610631.0424143,0
-827145794448892.0,29980765.1809838,-27589215.6005923,0
-822533775797403.0,14162380.7968953,-58078778.391393,0
-821488331855705.0,13656768.0081725,-60152470.2890251,0
-821311014514453.0,55741659.9883926,-14734240.3273509,0
811901591019840.0,26656060.1937123,30458424.2802451,0
-801343620270255.0,11880673.0591523,-67449345.3595153,0
795428491579857.0,9807415.49518706,81104801.9705303,0
-788395338967846.0,18259014.4286222,-43178416.9977973,0
-786649981391525.0,22451846.8307398,-35037205.9511153,0
-777496518052798.0,9063942.04015649,-85779069.9243454,0
771663549116252.0,18410201.856551,41914996.6485385,0
760569992322673.0,1192568173.44114,637758.083152645,0
-757997931054652.0,12191540.6201475,-62174088.9582076,0
-757015026811255.0,11512825.9447623,-65754058.1646381,0
755817779993849.0,15622906.1382311,48378821.027688,0
747813080095224.0,248964771.815626,3003690.33996917,0
-744805123947185.0,15529350.5705572,-47961125.0041127,0
-740326107806686.0,16372324.0405684,-45218144.1053976,0
739903903815245.0,19716621.6329498,37526910.927719,0
736115634433480.0,13686743.676968,53783109.5406726,0
-735271574397430.0,16171869.667658,-45466083.3600394,0
699226005672643.0,9765633.1080899,71600683.5330933,0
697747238153518.0,37518084.1652084,18597624.4170954,0
-693126159327895.0,15740683.0869934,-44034058.4647579,0
-684563133227757.0,25073834.0915132,-27301892.9107241,0
-681612042757547.0,23079080.0446774,-29533761.3734194,0
-673138848281684.0,12671940.1722938,-53120425.0595697,0
669508952923370.0,26810497.4052114,24971896.0004536,0
-669073284530161.0,20063030.4762263,-33348565.428487,0
-660689906480555.0,15693011.856958,-42100898.9544359,0
653918613066492.0,26311250.1102768,24853194.3684075,0
644804919829494.0,71731748.9245016,8989114.71555165,0
640281055397967.0,11788531.157532,54313896.0097565,0
-639680702431071.0,24778444.3759142,-25816015.4336755,0
633256315245926.0,21814995.653449,29028486.8860749,0
-632868981828980.0,20303645.2788528,-31170214.6652524,0
-632172249858159.0,49305738.9860306,-12821473.9877901,0
-627218198392244.0,32176400.5537547,-19493112.5793389,0
-626216123833986.0,9498472.98035122,-65928083.927742,0
-625814169419480.0,19770144.3621101,-31654506.8137623,0
-619206689572882.0,24357604.0469009,-25421494.1822928,0
-617587569161040.0,16477821.6412126,-37479928.0274036,0
-611191605709115.0,46751842.1067715,-13073102.1103571,0
-606540809467029.0,20325111.8528077,-29841942.0202719,0
582422919541971.0,11154861.4124443,52212474.7235517,0
-581103120043254.0,22636617.9656664,-25670933.7465795,0
576104100203076.0,16026403.1893511,35947186.239884,0
-575266426132586.0,8636746.38441,-66606844.8149626,0
-575136353524235.0,15497190.9688003,-37112296.9757633,0
572909247052382.0,11037662.7715171,51904942.0979578,0
568088821173808.0,18395728.2746281,30881561.8872417,0
566480693163738.0,24347126.7580933,23266839.6066666,0
