Estimate,Std. Error,z value,Pr(>|z|)
1037469381649870.0,21546290.7260927,48150718.6011134,0
-1034074138153408.0,11338951.3773647,-91196628.6598308,0
1023026801943299.0,37378020.513436,27369742.6426196,0
1017463149151669.0,53777155.7719432,18919988.1352316,0
1010705056204176.0,17769423.1857436,56878889.4067796,0
1009342620288114.0,22002373.3924551,45874261.030141,0
-993164544377726.0,19254161.1607328,-51581813.2032259,0
991620705267007.0,34274904.57608,28931392.1521184,0
-982223770888109.0,31319795.1365178,-31361117.3574655,0
963135690553532.0,18285180.3699056,52673021.0514465,0
-949096362447577.0,9546072.41832571,-99422707.1466152,0
944488694570312.0,11550353.4532384,81771410.5801241,0
927270845411147.0,46090890.795,20118310.3519392,0
926824388333536.0,22827624.8476335,40600999.6449375,0
924608993190385.0,16326098.7848713,56633798.7644166,0
923795126045729.0,8478695.43058196,108954866.18303,0
-922524445195313.0,16352901.1133355,-56413503.5613351,0
900244235952172.0,21474573.9472267,41921401.475275,0
891807706297905.0,23774586.2464549,37510966.4182225,0
-889434303505326.0,33322292.2111717,-26691870.3511979,0
-858650917255962.0,25814667.7281003,-33262133.2298338,0
-857247054114009.0,20008110.3369418,-42844978.3451684,0
856570639901722.0,19830246.0356923,43195159.4730588,0
-854887340188821.0,8896968.32012718,-96087488.392518,0
-853647801106512.0,102379229.089697,-8338095.61467405,0
-849665226213625.0,24823697.7666786,-34227987.8767357,0
848933199969753.0,19584397.4988161,43347424.9090927,0
-847328304457038.0,15931979.6782448,-53184119.0843388,0
-842763191718008.0,5807846.93732161,-145107679.457314,0
831774271202121.0,21104648.7516987,39411898.3446797,0
822605302430083.0,8526340.68564148,96478117.9592514,0
815739781349278.0,30860010.7194671,26433554.6984983,0
813206244381934.0,12166424.9402851,66840197.3770678,0
807108864491691.0,8655600.07056962,93247014.4081617,0
-803189988456470.0,9459602.88988235,-84907368.5022797,0
-797575961826390.0,35336619.2217018,-22570805.5663843,0
-782545465365401.0,16204320.5797178,-48292395.9394434,0
-778171205496239.0,97515042.3068635,-7980011.97648527,0
777790148476979.0,9990939.33167872,77849551.7444296,0
-766486367221527.0,13243532.6927192,-57876277.0482618,0
762145588732034.0,15809504.4239588,48208063.2190486,0
-758951830427430.0,9077990.16326676,-83603508.7918973,0
751730799058757.0,11855716.2122206,63406612.1019233,0
747302421627973.0,8375534.2581692,89224448.0880824,0
-743912166982551.0,44324839.0082552,-16783189.3725322,0
742787223339482.0,11598065.5025717,64044061.7596773,0
742712060630969.0,24855123.771902,29881648.0435548,0
740316547067852.0,17318772.6358097,42746478.7855181,0
-739190896147742.0,12763068.3131127,-57916394.2410541,0
735588890852680.0,13918657.0684002,52849128.1333959,0
733411998951995.0,32236748.9917534,22750805.2731872,0
732119725374570.0,11196066.0330164,65390800.9487979,0
-718289590889114.0,14826063.5546669,-48447761.4871018,0
-715379535261324.0,93878235.3685985,-7620291.67306455,0
715069229183083.0,18400804.1661959,38860759.7105314,0
-714860996885539.0,96564962.3519556,-7402902.45524092,0
-704079618882441.0,63971378.0733319,-11006166.1963158,0
-693995433498384.0,18820130.5795831,-36875165.6936567,0
-687005248944517.0,8001447.54053029,-85860120.3675436,0
-686202899228476.0,27167944.8322168,-25257814.0697175,0
-678249678533016.0,14489034.544601,-46811240.3518113,0
671942374954184.0,14209540.4016106,47288114.6020757,0
667939451668669.0,21055193.7683559,31723263.1063468,0
-658917232978451.0,5182474.9573351,-127143351.082834,0
-658828311950927.0,10508539.4340405,-62694565.3186373,0
-653241133879358.0,8343937.32129071,-78289314.5916284,0
646005807999342.0,14545413.6014512,44413024.3181872,0
645784978911564.0,17892814.017059,36091862.2579921,0
