Estimate,Std. Error,z value,Pr(>|z|)
7.45621718903081,3.58632437215465,2.07906938003802,0.0376109739907232
-1.9359946221423,0.688168981683809,-2.81325470003794,0.0049042788358821
-1.73528679126091,0.643026656882478,-2.69862341271189,0.006962691634409
1.62669407859718,0.427538130068936,3.80479298614816,0.0001419228351443
-1.4571772007725,0.312460044058953,-4.66356332106759,3.10780497830664e-06
-1.25031280935983,0.635446971340559,-1.96761156437984,0.0491127481180608
1.23279156034631,0.421093783459466,2.92759382534313,0.0034159597642872
0.94495079838725,0.227618075994368,4.15147520362412,3.30339060382632e-05
-0.887309931180422,0.390642594983028,-2.27141111229556,0.0231221023398891
0.852977476774643,0.241758154120866,3.52822629655006,0.0004183543405798
-0.635888436833467,0.215138840713418,-2.95571192409892,0.0031194830559173
0.592156907556082,0.292481826736993,2.02459384968408,0.0429090863173803
-0.586285230702972,0.122666602419962,-4.77950166660492,1.75730215733499e-06
-0.580366001098047,0.229618150194999,-2.5275266811669,0.0114869095526022
-0.486853933542575,0.178369509785566,-2.72946836108853,0.0063436536003915
0.452393996438753,0.180975891484636,2.49974730185075,0.0124281921884692
-0.419279620368029,0.122625869543658,-3.41917755142812,0.000628107271468
0.400002458950901,0.114908661752806,3.48104705815298,0.0004994577330403
0.390376036737191,0.107928309174052,3.61699390757292,0.0002980443161899
-0.374408007169679,0.11034869060907,-3.39295378226179,0.0006914330327656
-0.367192885223022,0.177216956557966,-2.07199633914781,0.0382657826011151
0.344321212331737,0.102504957374708,3.35906887969396,0.0007820557190652
0.341177022163008,0.157201373236954,2.17031833207171,0.0299827388005587
-0.341076678772345,0.144476152606369,-2.36078184959439,0.0182364546814781
0.324190732248297,0.161903524464706,2.0023698268469,0.0452449711293009
0.310962257325479,0.105074862181156,2.95943530993512,0.0030820340196104
-0.310300401849773,0.0946232700426126,-3.27932443795308,0.0010405593205881
0.284996507634749,0.110355508787724,2.58253086561323,0.009807858862729
0.21302884883148,0.0820954117526462,2.59489348166419,0.0094620238020033
0.185848808585347,0.0651476500973896,2.85273234425985,0.0043345112818506
-0.184808823030044,0.0851001420095572,-2.17166292165868,0.0298810972024272
0.178014512669361,0.072072424456064,2.46993928694435,0.0135135985155652
0.120035292894651,0.0597048188967115,2.0104791390844,0.0443805019316056
