Estimate,Std. Error,z value,Pr(>|z|)
-52.4210849235435,17.3273063614166,-3.02534530354191,0.0024834941297098
34.6758223387209,12.0920060639555,2.86766498092358,0.0041351314628662
23.3773590676184,5.1035046586239,4.58064812934292,4.63537164861248e-06
-19.6375255447151,9.54215919109395,-2.05797505066186,0.0395925284396291
19.4690687201705,3.91249737111574,4.97612314423574,6.48703868300178e-07
-18.8669665024868,7.72071429866662,-2.44368147462019,0.0145382558442489
15.6167466089638,6.44908380951559,2.4215449930921,0.0154546877352539
14.0487045802212,6.36784901097081,2.20619310477015,0.0273704818646981
-11.9272586536229,4.01736983557648,-2.968922240616,0.0029884620982324
-10.8303684621133,5.43164820864856,-1.99393775997287,0.046158856751297
-9.92422889396634,4.63535161162538,-2.14098729189746,0.0322750628851114
8.18540163497493,3.49899137805689,2.33936033289701,0.0193167926474048
7.72664542985084,2.78210532836285,2.77726560208906,0.0054818363220543
7.72000354368659,2.7881275210468,2.76888466736562,0.0056248542659929
-7.58846844799546,3.78309527409166,-2.00588880221038,0.0448681132322832
-7.23873636173423,2.78747867783767,-2.59687595793541,0.0094075890468057
7.19454466601989,3.09471563428377,2.32478376569321,0.0200835255104965
-6.45897679695561,3.10942527685626,-2.07722528180059,0.0377807715041922
6.30664308643452,2.68299429604738,2.35059876784887,0.018743232590015
6.18702743301765,2.75533802440333,2.24546947714607,0.0247380095704669
5.73066298153889,1.84510296032363,3.10587707286196,0.0018971556538478
-5.38807186631063,2.01390349801094,-2.6754369668816,0.007463190588147
5.3490131411613,2.11735569415418,2.52627045891695,0.0115280694777248
5.14264106565477,1.21152075541226,4.24478164544926,2.18806384409003e-05
-5.02561297976861,1.16337454166688,-4.31985813663064,1.56129536291405e-05
-4.9090523196131,1.76138196411815,-2.78704586490464,0.0053190950121913
4.77326090691548,1.57433913294648,3.03191403111604,0.0024300840263273
-4.73930178938688,1.36412260578732,-3.47424913954235,0.0005122851344323
-4.59641022502096,2.08497896051946,-2.20453554307128,0.0274867031649545
-4.2468401438219,1.82806066561409,-2.32313961112186,0.0201716536398722
-4.16324543867598,1.16683065106434,-3.56799457991476,0.0003597239436799
-4.09437635424241,1.4732057338867,-2.7792291735387,0.0054488068348203
4.03324407668136,1.57054166952044,2.56805925939736,0.0102269671297351
4.00908046034705,1.43054915772176,2.80247654455423,0.0050711903833923
-4.00391694025931,1.73715078310706,-2.30487588020305,0.0211735258112781
3.97319544258124,1.24850800376711,3.18235480316744,0.0014608274153387
-3.91937967555778,1.38177154777055,-2.83648891300562,0.004561256198764
3.84005762557964,1.49823553422546,2.56305336367877,0.0103756099906836
3.75621200058599,0.850145130202714,4.41831855190459,9.94717386932728e-06
-3.46126090232486,1.71518960960469,-2.01800482170749,0.0435907591626974
-3.45989825450687,1.5766374396295,-2.19447931879629,0.0282009691362282
-3.45598693781396,1.06652260534369,-3.24042539792232,0.0011935149811826
-3.40780573316139,1.07043082185275,-3.18358334195105,0.0014546423106957
-3.27919580811639,1.24545388698489,-2.63293233285014,0.0084651210643779
-3.23039563994552,1.31384844789779,-2.45872775137367,0.013943030710125
2.99017832400812,1.30503370674049,2.29126520530763,0.021948079722117
-2.94212760840525,1.03030651566595,-2.85558478343076,0.0042957651753661
2.90862932032279,1.31805212806642,2.20676349469557,0.0273305866787842
-2.90101724219156,1.27932585655985,-2.26761401508173,0.0233527427116513
-2.75523317698404,0.729322311558401,-3.77779910653867,0.0001582204249229
2.70278983884235,1.23985246460556,2.17992859311869,0.0292627550576415
-2.62170269820411,1.08094582957016,-2.42537842922863,0.0152924366341516
-2.58378578026757,1.15830625799671,-2.23065856929429,0.0257037539754085
2.50266700551459,0.880438344570159,2.84252386433308,0.0044757880166127
-2.46457614443258,0.696025150963974,-3.54092972217917,0.0003987197655348
2.40521828988403,1.10183527725935,2.18292002400454,0.0290417001435166
-2.34255429836424,1.12093014711337,-2.0898307574266,0.0366330053756445
2.31021096786268,0.74788934091748,3.08897431942084,0.0020084879948777
-2.29011842626797,0.967889879987078,-2.36609398819062,0.0179768800072826
-2.25014207567214,0.644198517724438,-3.49293271214054,0.0004777468750049
2.15939983686776,0.933378385226838,2.31353100848051,0.0206934619280656
1.98688741196226,0.864648705075702,2.29791289838143,0.0215667470269788
1.93091352553771,0.754707488372926,2.55849260181659,0.0105127057004068
-1.91166673808408,0.611841200593527,-3.12444918097971,0.0017813828996066
-1.90720983044563,0.808876205076195,-2.35785132320213,0.018381053081652
1.77191229957343,0.70757428668343,2.50420674255816,0.0122726297583145
1.69868558423714,0.864712162447085,1.96445205469292,0.0494776912115764
-1.66666279746607,0.543542936728909,-3.06629464729354,0.0021672962447327
1.66605009679067,0.816247084602732,2.04111001217424,0.0412398934275171
-1.62439991399571,0.380583103140081,-4.26818715963284,1.97067955534281e-05
-1.59197110288099,0.792618198202525,-2.00849678507409,0.0445905273412154
1.58584570900113,0.450781019551123,3.51799574565113,0.0004348193335861
-1.5027941448334,0.571254680097147,-2.63069029837591,0.008521164861033
1.48764764377614,0.482897879441929,3.08066717024181,0.0020653737744426
1.44783866565267,0.721892256479253,2.00561600800919,0.0448972326425275
1.42253665829431,0.286478575930504,4.96559525847196,6.84906637777521e-07
-1.35058722591843,0.661564089426151,-2.04150625389892,0.0412005328926198
-1.2977722931524,0.642475339780949,-2.01995658478483,0.043387891069449
-1.28277063520986,0.532909371024724,-2.40710842210043,0.0160793953812115
-1.27598735600162,0.541050947885473,-2.35834972840989,0.0183563901082585
1.27437523506882,0.472017525872916,2.69984728366193,0.0069371311563752
