"","Estimate","Std. Error","z value","Pr(>|z|)"
"JGI2",220495304492087,6247690.36677499,35292290.678276,0
"JGI3",-24157947228915.8,5170859.72914305,-4671940.15973035,0
"JGI4",61923823356201.8,3891315.94369251,15913337.3522587,0
"JGI5",21180441368564.7,3550756.39281131,5965050.54851007,0
"JGI6",-39680876831955.1,2993821.8942818,-13254254.3388254,0
"JGI7",149391915096947,2945505.16471176,50718605.7205795,0
"JGI8",165876954605254,2568078.30049184,64591860.2144981,0
"JGI9",-29207692429780.4,2391561.94945671,-12212810.3085164,0
"JGI10",93086116264460.8,2277038.75921784,40880338.9435653,0
"VE1_D",-137033125482121,7741141.87541613,-17701926.6262647,0
"VE2_D",55561237924013.4,6711713.67520538,8278249.13468366,0
"VR1_D",-576088810238621,9815177.2692567,-58693673.5256996,0
"VR2_D",442599445995101,9301138.58910378,47585512.4353918,0
"SRW5",179208760968981,4240679.18636824,42259447.8603927,0
"XLogP",-84280083149197.5,8493339.08950565,-9923079.98786176,0
"TDB1u",689844050618055,14587386.6454791,47290448.0688357,0
"TDB3u",-201955197982286,12822365.3853852,-15750229.533505,0
"TDB4u",765392086599099,21592650.7421185,35446879.3915204,0
"TDB5u",-1063318520871800,20515256.2014255,-51830623.5336177,0
"TDB6u",-333783025480794,11649411.1702157,-28652351.6599863,0
"TDB7u",210570075987987,9651640.17389468,21817025.106005,0
"TDB9u",-51735265226940.2,4408448.93696183,-11735480.2032922,0
"TDB10u",-121369557267951,4132276.88270456,-29371109.6117343,0
"TDB1m",955004272464188,15382801.8260894,62082596.0875665,0
"TDB9m",46240623388182.6,19850453.3744264,2329449.2330213,0
"TDB10m",-117721318767617,4455541.77668663,-26421325.322004,0
"TDB10v",-51385267268079.8,7168783.07320455,-7167920.516405,0
"TDB1e",-1891284594981129,30891483.2463674,-61223495.8061953,0
"TDB4e",-403646623266273,23488494.9963067,-17184865.3278868,0
"TDB5e",1499623095255389,20428562.5189404,73408155.5598936,0
"TDB1i",794771729485468,18890257.0440764,42073102.9562508,0
"TDB3i",-466723842530196,13221714.7053522,-35299796.8063298,0
"TDB4i",98180813851820.6,16216222.4294807,6054481.20107986,0
"TDB5i",-327620282273172,18201818.6710248,-17999315.7933556,0
"TDB9s",-141818363595413,3891379.70283753,-36444236.8582026,0
"TDB10s",192817612898233,3129560.30154027,61611726.3512495,0
"PPSA.1",81331052211151.2,16268007.1864661,4999447.76756758,0
"PPSA.3",69276367290736.6,19078799.9341067,3631065.24152461,0
"PNSA.1",1776841860694802,33306063.1248858,53348900.8902758,0
"PNSA.2",-441444237301506,16663595.5033297,-26491535.8281048,0
"PNSA.3",-393993407796180,25415628.5488861,-15502013.1427538,0
"FPSA.1",869359916805269,20307271.5458277,42810276.8431185,0
"FPSA.3",-375220682106594,16976256.0437858,-22102675.7100511,0
"FNSA.3",-57957954240747.6,22060393.8694233,-2627240.22897342,0
"WNSA.1",-2249345024515253,28538234.647194,-78818646.3641829,0
"RPCG",253979218571507,5757810.01927353,44110385.3238201,0
"RNCG",150708610468583,7851638.89089838,19194541.746346,0
"RPCS",83176022796134.4,3006811.11951424,27662536.6509791,0
"RNCS",-92782599066636.2,2839266.3580174,-32678370.8772658,0
"LOBMAX",-111843859425793,3045774.01738336,-36720997.285898,0
"MOMI.Z",88586284406875.5,12056683.4733101,7347483.62623761,0
"MOMI.XY",-31031290886980.5,4769790.27362891,-6505797.76191534,0
"MOMI.XZ",182258765610468,3102647.78414795,58742976.4157133,0
"geomShape",-131468702132498,2320400.07836485,-56657773.5272024,0
"RDF15u",112991095025154,11024979.8894387,10248644.0935274,0
"RDF20u",93364013589072,6908902.42679573,13513581.148138,0
"RDF30u",-200300371792168,8868278.83613614,-22586160.7977404,0
"RDF35u",374310499111802,9518657.09016909,39323876.8416599,0
"RDF20m",84402055847086.1,5172385.69641828,16317819.4359195,0
"RDF30m",-21270763839291.6,5650063.6238776,-3764694.56899561,0
"RDF35m",-40266390153033.2,5902432.30206808,-6821999.48975693,0
"RDF40m",213822267330818,5083265.46716714,42063958.4361466,0
"RDF45m",-144753278307218,4591535.66190728,-31526114.3473485,0
"RDF50m",-219909976139154,6635511.88662423,-33141373.2499591,0
"RDF55m",33389621979203.4,5687710.69535048,5870485.29147208,0
"RDF60m",-451126509614254,7512271.83153845,-60051941.6403848,0
"RDF65m",-33667405150116,4724480.43217439,-7126160.35423411,0
"RDF70m",4207436058338.35,6154377.60348444,683649.319137684,0
"RDF80m",38890875325000.8,4506885.36490659,8629213.34272872,0
"RDF85m",150885269021113,5674537.98374741,26589877.3527056,0
"RDF90m",74281799788819.8,4982255.7901203,14909270.6031109,0
"RDF95m",-146668770573173,4481481.53850479,-32727741.7775791,0
"RDF105m",68118746123864,4503545.21542061,15125582.8165372,0
"RDF130m",-8889575281133.81,3705194.48732112,-2399219.61223715,0
"RDF10s",395833700710580,7826257.26591529,50577649.9878818,0
"RDF15s",28754233706440.7,8987557.21584843,3199338.04212519,0
"RDF20s",-360200185628478,7322817.44756473,-49188743.0224369,0
"RDF25s",-128907587391601,6676365.39084199,-19308048.5930899,0
"RDF30s",-55937698875613.2,6999755.71183554,-7991378.72497905,0
"RDF35s",-9147155408555.93,6938819.80460728,-1318258.09952326,0
"RDF40s",-529972852110523,7364132.44227416,-71966773.5832925,0
"RDF50s",75421610578333.5,8746195.15382287,8623362.41666954,0
"RDF55s",-227043474878013,6800341.6382426,-33387068.9085979,0
"RDF60s",511577147796138,6945397.29037836,73657002.8189516,0
"RDF70s",-82425354969210.2,7199514.69323797,-11448737.6554182,0
"RDF75s",27057028088690.9,6558444.82531588,4125525.00011124,0
"L2u",234716327610595,9937627.48957723,23618950.0820764,0
"L3u",40035498890134.5,5266588.53846138,7601789.77297338,0
"P1u",395698138274689,8574021.85302644,46150819.8903198,0
"E1u",21703625558456.9,3923908.4318051,5531124.37144021,0
"E2u",-122705873328622,3438216.1469106,-35688818.8774516,0
"E3u",74100240665277,3511540.0959234,21101920.7074699,0
"E1m",148928880474763,5630619.18801176,26449822.923889,0
"E2m",-59570327505298.8,3944463.5223476,-15102263.5062537,0
"E3m",35715208864692,3710603.29996607,9625175.74029502,0
"E1v",-739341254184516,9247264.57603692,-79952427.8888292,0
"E2v",-83705288682867.7,5899965.22278942,-14187420.6918279,0
"E3v",-174223336710158,7147201.24589729,-24376442.0108036,0
"E1p",546563541826453,9227199.13865785,59233959.6895222,0
"E2p",155864102712729,5450956.16860886,28593901.3067696,0
"E3p",158942967509057,6690211.23468414,23757540.9704625,0
