"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.444054722209748,3.32628508680685,0.133498696179415,0.893798995340255
"X",-0.000101878123651657,8.61081700542224e-05,-1.18314120004529,0.236753191829429
"ABC",-52.4210849235435,17.3273063614166,-3.02534530354191,0.00248349412970988
"nAcid",-0.165199911573572,0.307871701553474,-0.536586866347244,0.591553018191264
"nBase",1.42253665829431,0.286478575930504,4.96559525847196,6.84906637777521e-07
"SpMax_A",1.38083977956785,0.804811639100565,1.71573038023038,0.0862114016467448
"SpMAD_A",1.04475282146337,0.815254277376482,1.28150547682549,0.200016177464401
"VE1_A",0.453444239940509,0.377766987085956,1.20032786199323,0.230012033036808
"VR1_A",0.153954038809956,0.996816807003844,0.154445669182384,0.877258346810221
"VR3_A",-0.715817340496999,0.472484850883118,-1.51500590793349,0.129770907977368
"nAromAtom",-19.6375255447151,9.54215919109395,-2.05797505066186,0.0395925284396291
"nSpiro",-0.117426972295266,0.105494961394551,-1.11310503120703,0.265663323130995
"nBridgehead",0.0185078335407028,0.153312058588965,0.120720011922369,0.903912807698163
"nB",0.071522635049808,0.678681102166471,0.10538474523822,0.916070520193478
"nN",-10.1479799447086,8.90803328403807,-1.13919421056636,0.254622159757835
"nO",0.375649544624364,6.78181867604491,0.0553906794870899,0.955827221130994
"nS",-2.49723638921291,2.0366905673545,-1.22612459115801,0.220151793119972
"nP",-3.23039563994552,1.31384844789779,-2.45872775137367,0.013943030710125
"nF",-4.9090523196131,1.76138196411815,-2.78704586490464,0.00531909501219138
"nCl",-5.38807186631063,2.01390349801094,-2.6754369668816,0.00746319058814706
"nBr",-7.23873636173423,2.78747867783767,-2.59687595793541,0.0094075890468057
"nI",-11.9272586536229,4.01736983557648,-2.968922240616,0.00298846209823243
"ATS0Z",34.6758223387209,12.0920060639555,2.86766498092358,0.00413513146286624
"AATS0dv",14.3535522609596,10.9531120562897,1.31045425146703,0.190042210980384
"AATS1dv",-1.35807696773405,7.72004478516573,-0.175915685145199,0.860360182553924
"AATS5dv",3.30721592327168,1.83024370295957,1.80698117847574,0.0707652138922127
"AATS6dv",-1.75356730712129,1.39875514174285,-1.25366281401929,0.209964589457048
"AATS7dv",-0.259293966007591,1.18141345264408,-0.219477749662724,0.82627791054053
"AATS8dv",0.423313296552447,0.833261604410486,0.508019683508556,0.611439539290352
"AATS0d",-9.92422889396634,4.63535161162538,-2.14098729189746,0.0322750628851114
"AATS5d",-2.04861583143113,1.37317400363543,-1.49188364038897,0.135729652117471
"AATS6d",-0.956532131667854,1.15574345179603,-0.827633615558365,0.407878024825631
"AATS0s",-3.73947617184309,5.02942622935647,-0.743519439656155,0.457167256623195
"AATS1s",2.32757335484599,2.77420881018865,0.839004384348311,0.401466849293954
"AATS3s",-2.90101724219156,1.27932585655985,-2.26761401508173,0.0233527427116513
"AATS4s",-3.45598693781396,1.06652260534369,-3.24042539792232,0.00119351498118265
"AATS5s",-3.46126090232486,1.71518960960469,-2.01800482170749,0.0435907591626974
"AATS6s",0.949845354810404,1.1209293482976,0.847373080429176,0.396787204200942
"AATS7s",-0.347941207215011,1.09610162494081,-0.317435171427468,0.750913423171363
"AATS8s",-0.545603625758498,1.01765610243043,-0.536137526670799,0.591863506285832
"AATS0Z",3.74517863692022,4.0901294681331,0.91566261315187,0.359843879969862
"AATS1Z",-10.8303684621133,5.43164820864856,-1.99393775997287,0.046158856751297
"AATS2Z",-0.728873348543839,2.82366724842592,-0.258130043102691,0.796306546010013
"AATS4Z",5.73066298153889,1.84510296032363,3.10587707286196,0.00189715565384783
"AATS5Z",-3.91937967555778,1.38177154777055,-2.83648891300562,0.004561256198764
"AATS6Z",2.99017832400812,1.30503370674049,2.29126520530763,0.021948079722117
"AATS7Z",-4.09437635424241,1.4732057338867,-2.7792291735387,0.00544880683482031
"AATS8Z",0.312424593346068,0.98462494719141,0.317303145971715,0.751013590473145
"AATS0v",-4.11229543679483,12.1549870436523,-0.338321663530065,0.735120800120769
"AATS4v",-1.21617801394899,1.85160250753002,-0.656824566289522,0.511293726241505
"AATS5se",3.05145202022385,1.96361478204321,1.55399727488744,0.120185066658251
"AATS6se",-2.71954570362861,1.69460734331202,-1.60482350932895,0.108532650698531
"AATS7se",1.8414702414417,1.36524098022586,1.34882432340777,0.177393400067521
"AATS8se",-0.25639859247294,1.07137188298468,-0.239318015102891,0.810858997188182
"AATS0p",-1.07670064874036,12.4245109950339,-0.086659398439964,0.930942250305975
"AATS1p",23.3773590676184,5.1035046586239,4.58064812934292,4.63537164861248e-06
"AATS7p",2.44442083072729,1.27304247437277,1.92014082792615,0.0548401133972777
"AATS0i",1.11868548551946,4.94768319875552,0.226102893128007,0.821121394464473
"AATS1i",19.4690687201705,3.91249737111574,4.97612314423574,6.48703868300178e-07
"AATS2i",-3.00615449310047,2.21973147210984,-1.35428745813255,0.175644685888699
"AATS3i",-0.692436021133324,1.34207940386349,-0.515942662662123,0.605894455966973
"AATS4i",-0.188624537439449,1.44040163130348,-0.130952738000411,0.895812694957268
"AATS5i",-1.38513809440262,1.01545428561071,-1.36405755929188,0.172549450730326
"AATS6i",-0.77433565618153,0.792259172914109,-0.977376700270125,0.328382693634343
"AATS7i",1.66605009679067,0.816247084602732,2.04111001217424,0.0412398934275171
"AATS8i",-0.340095153848033,0.570205069075759,-0.596443581954279,0.550878933074167
"ATSC2c",-0.0833518492809461,1.08807709952477,-0.0766047271074366,0.938937998318635
"ATSC3c",0.125188530961525,1.53000102646171,0.0818225143619918,0.934787852230177
