"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.00953782199774085,58.7155923292583,-0.000162441041968133,0.999870390801143
"X",-8.9472555188853e-05,6.15122951079863e-05,-1.45454750195521,0.145794573766336
"MaxEStateIndex",0.0621252977965105,0.109293639888008,0.568425553949614,0.569746042835271
"MinEStateIndex",0.134152663709694,0.141908565807827,0.945345779136151,0.344482373888091
"MinAbsEStateIndex",0.0958333203038509,0.0701287059519446,1.36653484479694,0.171771151788847
"qed",0.344321212331737,0.102504957374708,3.35906887969396,0.00078205571906525
"MolWt",7.45621718903081,3.58632437215465,2.07906938003802,0.0376109739907232
"NumRadicalElectrons",-0.635888436833467,0.215138840713418,-2.95571192409892,0.00311948305591737
"MaxPartialCharge",-0.374408007169679,0.11034869060907,-3.39295378226179,0.00069143303276564
"MinPartialCharge",-0.0220909100587568,0.0771449684709962,-0.286355811617996,0.774605615406742
"FpDensityMorgan1",0.0611220979376078,0.0970713496408265,0.629661565062869,0.528916034291437
"BCUT2D_MWHI",-0.486853933542575,0.178369509785566,-2.72946836108853,0.00634365360039153
"BCUT2D_MWLOW",-0.0840114640356393,0.0584394271825603,-1.43758192175967,0.150552713379944
"BCUT2D_CHGHI",-0.329484710633066,0.182689413334768,-1.80352383106789,0.0713059862437629
"BCUT2D_CHGLO",0.316330701192083,0.188448189998576,1.67860832833934,0.0932284023725531
"BCUT2D_LOGPHI",0.341177022163008,0.157201373236954,2.17031833207171,0.0299827388005587
"BCUT2D_LOGPLOW",-0.348006589199284,0.179065908854983,-1.9434552976866,0.0519611715091909
"BCUT2D_MRHI",0.16278050755715,0.181884224619005,0.894967707607011,0.370804350576405
"BCUT2D_MRLOW",0.00423330162630108,0.0924448576437119,0.0457927215661523,0.963475460075579
"BalabanJ",0.0184543033917086,0.137563392855425,0.134151266617155,0.893282961084173
"Ipc",-19.8993384639666,1752.90292502434,-0.0113522193270858,0.990942434014263
"PEOE_VSA10",-1.22733738224892,0.697125405773491,-1.76056900535297,0.0783113784653878
"PEOE_VSA11",-0.288370482634358,0.295021250690971,-0.977456647475274,0.328343130273793
"PEOE_VSA12",-1.9359946221423,0.688168981683809,-2.81325470003794,0.00490427883588218
"PEOE_VSA13",-0.373796836422569,0.199013917250969,-1.87824470562623,0.0603476969842494
"PEOE_VSA14",-0.413003566842802,0.364482625930777,-1.13312278133455,0.257162695715612
"PEOE_VSA2",0.0122198708401481,0.312026313758591,0.0391629497299462,0.968760472793562
"PEOE_VSA3",-0.138127068273733,0.178701111792352,-0.772950245739011,0.439551826681418
"PEOE_VSA4",-0.0518723059102129,0.167716410985074,-0.3092858093346,0.757104124662664
"PEOE_VSA5",0.120524915078526,0.177485683719182,0.679068376406182,0.497094538555269
"PEOE_VSA6",-1.66563143893453,0.889253627442022,-1.8730667916709,0.0610591623648619
"PEOE_VSA7",-1.8908107216816,1.06451875950131,-1.77621174338664,0.0756980233962284
"PEOE_VSA8",-1.25031280935983,0.635446971340559,-1.96761156437984,0.0491127481180608
"PEOE_VSA9",-0.945190821528933,0.514054432037567,-1.83869793278985,0.0659596276468884
"SMR_VSA1",-0.910716829114996,1.06577177527213,-0.854513930885862,0.392820293951048
"SMR_VSA10",0.138513785396903,1.06756242063197,0.129747715655734,0.896766029978928
"SMR_VSA2",-0.341076678772345,0.144476152606369,-2.36078184959439,0.0182364546814781
"SMR_VSA3",-1.73528679126091,0.643026656882478,-2.69862341271189,0.00696269163440903
"SMR_VSA4",-0.295062010363962,0.551890634500021,-0.534638553218555,0.592899818965409
"SMR_VSA5",0.540555581850329,1.95933063242494,0.275887883803112,0.782634180226524
"SMR_VSA6",0.571849075446192,0.650248516164253,0.879431573053744,0.379167319326762
"SMR_VSA7",0.594667879245122,1.22105573885967,0.487011247988134,0.626250359941493
"SMR_VSA9",0.018612077267183,0.385964747077312,0.0482222208326575,0.961539141122569
"SlogP_VSA1",-1.25897016523212,0.655099871228178,-1.92179882873707,0.0546310757764778
"SlogP_VSA10",1.62669407859718,0.427538130068936,3.80479298614816,0.00014192283514438
"SlogP_VSA11",0.286815027962077,0.270010455422368,1.06223674751195,0.288128221275027
"SlogP_VSA12",0.0357938357322043,0.409826393216626,0.0873390204356224,0.930402038685853
"SlogP_VSA3",-0.242407438232947,0.231616142350117,-1.04659129442938,0.295288118741472
"SlogP_VSA4",0.0566786238337694,0.164072085716787,0.345449523519835,0.7297564515535
"SlogP_VSA7",-0.0496295168723777,0.174628285342623,-0.284200905798302,0.776256421348296
"SlogP_VSA8",-0.1879382215472,0.248657359359344,-0.755812021938201,0.449761907825381
"EState_VSA11",0.157389390323555,0.102090758414568,1.54166148599299,0.123155875655524
"EState_VSA2",0.135590723976587,0.187261722970688,0.724070684737912,0.469022340918188
"EState_VSA3",0.0554671350740116,0.167011774261521,0.332115117747068,0.739802335106343
"EState_VSA4",-0.0316380547666658,0.220914235553333,-0.143214196619881,0.886121018116024
"EState_VSA5",0.0233792478734313,0.213369810600774,0.109571489085563,0.912749222893309
"EState_VSA6",-0.122373216718736,0.242239362744662,-0.505174779739356,0.613436082443328
