"","x"
"1",0.0904972920363004
"2",0.945424634371368
"3",0.109968615298605
"4",0.941038633319244
"5",0.920758302234908
"6",0.321674214070845
"7",0.00111179362736273
"8",0.999139830475305
"9",0.944511570753974
"10",0.301423246133265
"11",0.838991991451649
"12",0.83729400302536
"13",0.975639457305735
"14",0.339681917919816
"15",0.980075935772693
"16",0.926638308785973
"17",0.328937112406451
"18",0.984796247016324
"19",0.50037207275578
"20",0.995771910763129
"21",0.0453112450898178
"22",0.607867008473855
"23",0.151539728839088
"24",0.999987109208064
"25",0.189019648461534
"26",0.998642614116374
"27",0.654486497348828
"28",0.963160748258745
"29",0.477248820030608
"30",0.00413374631815387
"31",0.976270874691121
"32",0.96816227451402
"33",0.991163673800924
"34",0.606334131581601
"35",9.12380116274399e-07
"36",0.993967475373116
"37",0.734445634784307
"38",0.999579359861377
"39",0.0193891506641119
"40",0.855486037236512
"41",0.998551313168278
"42",0.0165272584290651
"43",0.358728504622647
"44",0.285912698760453
"45",0.978136457394749
"46",0.999994222552225
"47",0.782859576299096
"48",0.632969951519651
"49",0.746889763708197
"50",0.000244375282714999
"51",0.444853309795055
"52",4.62944620973189e-05
"53",0.000715112915402688
"54",0.999999982906709
"55",0.999999785607952
"56",0.674053170557684
"57",0.7899499164864
"58",0.996625377664232
"59",0.713549136569027
"60",0.0451948028261047
"61",0.359335870537567
"62",0.194295230987891
"63",0.588125248812572
"64",0.481791631791997
"65",0.836838313496308
"66",0.926245181562488
"67",0.228651182458796
"68",0.00721032423317684
"69",0.000846526076961627
"70",1
"71",0.932321731236398
"72",0.210756702745057
"73",0.043446368966055
"74",0.160505503147128
"75",0.7173069617375
"76",0.605812061921764
"77",0.444653462688269
"78",0.473105187022034
"79",0.0232895466251033
"80",0.386072525995354
"81",0.0618559432808908
"82",0.288744708975709
"83",0.223128888626986
"84",0.178878830845572
"85",0.999938966972637
"86",0.962861023325443
"87",0.00741601749161181
"88",0.999790276507273
"89",0.999993774826894
"90",0.0452643198364527
"91",0.786315617720635
"92",0.224827976040378
"93",0.00238197950841402
"94",0.460071982228099
"95",0.963750982635948
"96",0.999999916155076
"97",0.988302816167421
"98",0.958678647608488
"99",8.33923222549618e-07
"100",0.655610018737537
"101",0.992323710203692
"102",0.981134907056266
"103",0.49781388731964
"104",0.384609430467152
"105",0.999999999994419
"106",0.623222562896359
"107",0.371391767954099
"108",0.999981594272578
"109",0.979869192888997
"110",0.448803377197253
"111",0.066134729133022
"112",0.0288049927233377
"113",0.848848271361307
"114",0.974193089946349
"115",0.491451628748837
"116",0.998573643100245
"117",0.377675914347642
"118",0.690294207683367
"119",0.0111356397384924
"120",0.996818119858763
"121",0.995091654355697
"122",0.490545168762524
"123",0.0621217573124993
"124",9.53591047521406e-11
"125",0.000359607798293872
"126",0.798387258641845
"127",0.601099868762247
"128",0.993120920317169
"129",0.235963890622725
"130",0.999863258318806
"131",0.20384638040331
"132",0.984566503274612
"133",0.831628296398147
"134",0.785464998407005
"135",0.341629306146319
"136",0.663505082570524
"137",0.011610228885138
"138",0.99988129609924
"139",0.997627734805529
"140",0.994920491281087
"141",0.739004728048776
"142",0.254903424157215
"143",0.69299351534813
"144",0.972976709978353
"145",0.995373063311579
"146",0.271842975780452
"147",0.0170287904981882
"148",0.020575110691068
"149",0.949478149330186
"150",0.0575261209923118
"151",0.997857594327305
"152",0.998496751617015
"153",0.928364866586157
"154",0.268301108006626
"155",0.970487517094799
"156",0.100176333771892
"157",0.372920345390935
"158",0.0864947842481379
"159",0.812368453304397
"160",0.989168338094145
"161",0.992835605055207
"162",5.05388724348318e-10
"163",0.170758975817785
"164",0.986652220503073
"165",0.982706452042804
"166",0.892971736864328
"167",0.999526888029911
"168",0.306447559593897
"169",0.989158336590604
"170",0.976521361909317
"171",0.998616542352069
"172",0.986565144205018
"173",0.624008690923117
"174",0.999935810994616
"175",0.745525518877312
"176",0.990004769102872
"177",0.000793672128496368
"178",0.827308137834892
"179",0.00070507656393243
"180",0.25444520582066
"181",0.997924788031768
"182",0.216078988200897
"183",0.520127600648868
"184",0.00472782112776109
"185",0.999998099018469
"186",0.531043480656532
"187",0.973571108783824
"188",0.000393445585505793
"189",0.998963548620574
"190",0.952243152798361
"191",0.0569537955766042
"192",0.974098617208508
"193",0.00852093428140773
"194",5.78724852635487e-05
"195",0.913237238746202
"196",0.608691132277922
"197",0.999913225807445
"198",0.999997675765707
"199",0.00502983714237201
"200",0.999998539246693
"201",0.128118987674853
"202",0.20368988156111
"203",0.820265403820659
"204",0.997552532149826
"205",0.618283556136869
"206",0.00138551923970917
"207",0.925605436066102
"208",0.0694933537162648
"209",0.798437978812568
"210",1.91821089707899e-05
"211",0.177383576430265
"212",0.983352271952412
"213",0.40217177915059
"214",0.270023739586341
"215",2.93301384148894e-08
"216",0.820245499574442
"217",0.350026143872389
"218",0.978209019109534
"219",0.976557863136723
"220",0.00363595149052397
"221",0.848608108062281
"222",0.183625661575322
"223",0.986459331007511
"224",0.02686807552813
"225",0.964376790839881
"226",0.964730552564501
"227",0.99995135398694
"228",0.906244700131117
"229",0.36458890436854
"230",2.22335753775962e-05
"231",0.929952276401705
"232",0.0162845852299555
"233",0.961832370794249
"234",0.75727567449472
"235",0.280892325103231
"236",0.205207627988697
"237",0.991848001183028
"238",0.999067845848285
"239",0.512184169066863
"240",0.977455391890984
"241",0.602489961307664
"242",0.283327562880146
"243",0.999465351383216
"244",0.923763729953015
"245",0.110821007550143
"246",0.525045518028969
"247",0.439491948206155
"248",0.919009634513542
"249",0.475652888465607
"250",0.711310235045612
"251",0.881579577013573
"252",0.00569239590080853
"253",0.970975560515914
"254",0.515785111303897
"255",0.85763123957308
"256",0.323571238817874
"257",0.990465214161864
"258",0.558293409562369
