"","x"
"1",0.205926950145248
"2",0.997735057036326
"3",0.15362218096289
"4",0.591923300423725
"5",0.440130370798926
"6",0.637881490789374
"7",0.0989502948533786
"8",0.964601242559885
"9",0.962592098080884
"10",0.00884912350256208
"11",0.998340209391789
"12",0.118504318981369
"13",0.230521053910715
"14",0.584050941640763
"15",0.988631052565159
"16",0.139764573453378
"17",0.796381411503528
"18",0.366185438510857
"19",0.421458828577564
"20",0.191020253825345
"21",0.999847088763289
"22",0.376458457994072
"23",0.0470185614645219
"24",0.926370725981594
"25",0.000630562824928006
"26",0.00415140259780697
"27",0.923792359728317
"28",0.279906439479854
"29",0.0292204028693896
"30",0.80585704640196
"31",0.00887435432270711
"32",0.994514419085129
"33",0.992858522106862
"34",0.414846958601278
"35",0.873327879531613
"36",0.345299425565306
"37",0.00167804074446441
"38",0.094384155701462
"39",0.886311862837632
"40",0.196615073114796
"41",0.966791946137257
"42",0.948817486926188
"43",0.011434336479748
"44",0.143908321560811
"45",0.180028895734733
"46",0.459068268648562
"47",0.387268029722327
"48",0.949621858485849
"49",2.41987848682068e-09
"50",0.0217866471529159
"51",0.817533065581744
"52",0.626464521692745
"53",0.749323348945669
"54",0.0330574116815013
"55",0.495929993826728
"56",0.981010417655886
"57",0.920143100069989
"58",0.763167355227119
"59",0.845422074221901
"60",0.574312889445721
"61",0.688686209306244
"62",0.590466894139392
"63",0.00488159554067394
"64",0.0538602038568176
"65",0.0035723236551735
"66",0.999993384429728
"67",0.486304119972765
"68",6.38922039859564e-08
"69",0.482136308722985
"70",0.835301908539654
"71",0.061217678077014
"72",0.0468096456899104
"73",0.974877938842951
"74",0.998935487640118
"75",0.634939075444013
"76",0.267813857331675
"77",0.316756925702182
"78",0.999718764363803
"79",0.000576698474261284
"80",0.415403281244177
"81",0.773628767142941
"82",0.898883070128527
"83",0.876621601115209
"84",0.993211678218442
"85",0.237889469596135
"86",0.942996630373751
"87",0.13854117692148
"88",0.771533992708331
"89",0.651511539531118
"90",0.977271324591206
"91",0.293011334103309
"92",0.941180346968912
"93",0.52338196894408
"94",0.206201327647545
"95",0.162716499350327
"96",0.00726357767352429
"97",0.998560558542641
"98",0.786773157604396
"99",0.0959006562162783
"100",0.0700344309326759
"101",0.567814798619912
"102",0.987552561074165
"103",0.0866177074233147
"104",0.891027440210672
"105",0.69146790117772
"106",0.47307773337962
"107",0.547863587342384
"108",1.7460964475632e-07
"109",0.0561209249356242
"110",0.330052433108561
"111",0.942826857375567
"112",0.57220927608143
"113",0.0692825577181689
"114",0.0103068102301856
"115",0.813238504120425
"116",0.000643889240538484
"117",0.683845886317347
"118",0.0721952274353029
"119",0.834839044007305
"120",0.174887517837993
"121",0.105125643626587
"122",0.87084720380088
"123",0.910597877301194
"124",0.00126498268711207
"125",0.127192632812906
"126",0.949132802006365
"127",0.998355630414774
"128",0.893971853557724
"129",0.890450157970993
"130",0.00149274584191889
"131",0.0982573037697055
"132",0.589101511265459
"133",0.00438463775633684
"134",0.282543396373307
"135",0.747822791149669
"136",0.492817999804863
"137",0.530573646319437
"138",0.0393784782926169
"139",2.6594762010944e-11
"140",0.913670696622674
"141",0.999330332125553
"142",0.347969991664302
