"","x"
"1",0.692140338305423
"2",0.159989662701499
"3",0.878992368573407
"4",0.810508450827755
"5",0.757077392087097
"6",0.677592239533007
"7",0.971600233838669
"8",0.999999962682755
"9",0.234371068492588
"10",0.851333297010506
"11",0.936009967452495
"12",0.530298583117377
"13",0.825247097654225
"14",0.965479011703602
"15",0.376180900386124
"16",0.824367486072277
"17",0.87484957632012
"18",0.222510346418802
"19",0.877464379427555
"20",0.728582120228291
"21",0.205808217186734
"22",0.319376096493489
"23",0.524958813991327
"24",0.716628413011684
"25",0.0308617331790571
"26",0.572326164315056
"27",0.854058183387447
"28",0.738851231240484
"29",0.242719590135157
"30",0.752934610428978
"31",0.806400960344233
"32",0.868277694199601
"33",0.691331975227712
"34",0.821110210508749
"35",0.792602267689737
"36",0.993687046612759
"37",0.589192678591776
"38",0.173150139336399
"39",0.866515505903534
"40",0.563213328144861
"41",0.93645295738695
"42",0.756175806537795
"43",0.233928156236198
"44",0.760168204236995
"45",0.537040367915666
"46",0.351378232778536
"47",0.915041478983856
"48",0.22455708152548
"49",0.94471441981192
"50",0.842600261409775
"51",0.70087218528853
"52",0.432397700849315
"53",0.81883892159412
"54",0.732410771786917
"55",0.47440529869079
"56",0.884051544122076
"57",0.909223145824818
"58",0.116859740865866
"59",0.714490650166437
"60",0.760859887410746
"61",0.80625300798019
"62",0.360466378834556
"63",0.0587430618946507
"64",0.0147944363475727
"65",0.535674815822698
"66",0.474365145032848
"67",0.323556506251662
"68",0.204610761756098
"69",0.515019224927252
"70",0.4969123427734
"71",0.974294406862359
"72",0.141382534092096
"73",0.702440336442507
"74",0.941777706330351
"75",0.646388512984448
"76",0.45939211773617
"77",0.655276735719134
"78",0.826794968827876
"79",0.758553297927058
"80",0.509570026197094
"81",0.296769763375279
"82",0.656611163745995
"83",0.612759464055055
"84",0.974217561174124
"85",0.626114866233308
"86",0.443162563426553
"87",0.976320337140477
"88",0.911103106538665
"89",0.989222642559127
"90",0.528741335149746
"91",0.845716162466589
"92",0.677113211957556
"93",0.739245025102652
"94",0.710619085073215
"95",0.690401745320638
"96",0.721132058832463
"97",0.424168664651547
"98",0.667251407827434
"99",0.524692880143331
"100",0.396899339216209
"101",0.787090225126144
"102",0.587684774780982
"103",0.890485646385888
"104",0.634796686619743
"105",0.999999949235506
"106",0.676715215933584
"107",0.774595091182315
"108",0.359495459596178
"109",0.354813453612595
"110",0.765289670478353
"111",0.514311898035794
"112",0.725275296264622
"113",0.999999942391868
"114",0.778224005758972
"115",0.885701781318954
"116",0.617211416267127
"117",0.440813846323856
"118",0.155844013336773
"119",0.840930668299013
"120",0.742238993197744
"121",0.86545429214065
"122",0.293966111942819
"123",0.730270095211719
"124",0.438565380475379
"125",0.23525261775975
"126",0.459545519610123
"127",0.540793519269786
"128",0.999999936916078
"129",0.305804754422565
"130",0.777351711552423
"131",0.303091370876134
"132",0.507336353905158
"133",0.638917153502194
"134",0.9956502090335
"135",0.548442006627249
"136",0.747802076689999
"137",0.513558715467812
"138",0.628245383132393
"139",0.665811770858854
"140",0.291342852841761
"141",0.697543339340524
"142",0.301559145138048
"143",0.456810601477255
"144",0.723150478216988
"145",0.246024720165385
"146",0.518770411030489
"147",0.641238128085453
"148",0.38114989648064
"149",0.679255038274521
"150",0.463112934566662
"151",0.476047065478534
"152",0.530570350644077
"153",0.790361309668357
"154",0.518510177692471
"155",0.767330511343567
"156",0.608704278160362
