"","Estimate","Std. Error","z value","Pr(>|z|)"
"minHaaCH",694423123438202,12095157.3713449,57413318.5801607,0
"minHCsats",261074745338140,7774352.55021689,33581541.8263809,0
"minHCsatu",143679610058021,4404174.30712517,32623506.7094354,0
"minHother",501204153043581,10118472.9948913,49533576.1924387,0
"minsCH3",-7833762526719.63,4337846.09027171,-1805910.66711381,0
"minssCH2",-63040157596559.6,6209760.96251045,-10151784.9039835,0
"mindsCH",-163665059590527,7293063.90164064,-22441193.6872937,0
"minaaCH",-847345121756992,12885400.8394373,-65760090.2226955,0
"minsssCH",-7521410558713.8,7287091.50743216,-1032155.36006961,0
"mindssC",593386048286984,8124205.30303556,73039272.9077474,0
"minaasC",382092051430409,9479164.98716472,40308619.1608418,0
"minssssC",-549343080639943,12905227.0154794,-42567486.8005827,0
"minssNH",-169937004913431,9626062.43485402,-17653844.036802,0
"minaaN",163337439274010,5994912.5499381,27246008.6637454,0
"minsssN",446617388964564,6313277.2710903,70742558.8623694,0
"minsOH",10390514272894.2,9794175.83576299,1060887.04625393,0
"mindO",309724379134510,6724387.41292376,46059865.3996709,0
"minssO",261961124902811,6004532.10729937,43627233.5998271,0
"minsF",566321253581920,8549139.97570972,66243067.1612563,0
"minsCl",495959403978242,9461196.04329149,52420370.7130563,0
"maxHBd",-24457770909369.2,10102312.2579382,-2421007.2194265,0
"maxHBa",-302115990015799,9979290.90191316,-30274294.3346686,0
"maxwHBa",464701063059446,10676098.640879,43527235.8087904,0
"maxHBint2",-94782983604686.7,11659896.6521055,-8128972.87452121,0
"maxHBint3",-24982186371877.4,7195969.14298133,-3471691.70343707,0
"maxHBint4",194818112702354,7411366.43471771,26286395.9592864,0
"maxHBint5",-98846432874089.5,7046399.75516967,-14027934.308094,0
"maxHBint6",-157417552688842,6761628.78867019,-23281010.7754824,0
"maxHBint7",65650187715302.3,6689043.48465929,9814585.27902607,0
"maxHBint8",572428498860961,7694565.99940354,74393864.3070102,0
"maxHBint9",90125031073469.6,6568325.97105341,13721156.8778179,0
"maxHBint10",64649890432702.8,6085396.72498131,10623775.7954723,0
"maxHCsats",-417195804462742,10856361.17659,-38428696.1051331,0
"maxHother",-1631308126532431,13684511.5350074,-119208356.27631,0
"maxssCH2",-59693420068727.8,7917332.98049759,-7539586.90581385,0
"maxsssCH",51637591144516.5,5454037.46391894,9467773.4588594,0
"maxdssC",-604364733708591,8594098.88261994,-70323223.1747778,0
"maxaasC",-129513427903723,9758524.63897754,-13271824.6553808,0
"maxssssC",-10001387918767.2,4500578.11749906,-2222245.15554569,0
"hmax",641683909126052,12111758.330199,52980243.7954942,0
"hmin",60816531561697.3,8908501.80361682,6826796.79505774,0
"gmin",89561432280137.8,18303090.8113306,4893240.88501459,0
"LipoaffinityIndex",-13947786468437938,124500581.008342,-112029890.587445,0
"MAXDN2",-292773344101088,16811097.2194841,-17415480.9932193,0
"ETA_AlphaP",11302306937832894464,442606925426.906,25535766.1359038,0
"ETA_dAlpha_A",-6686969995800028160,262048032432.716,-25518108.0114272,0
"ETA_dAlpha_B",7991551803665370112,313088820639.54,25524871.1446841,0
"ETA_Epsilon_2",-724535394969616128,43466804150.1775,-16668706.3642027,0
"ETA_Epsilon_5",616091577193355904,37318325625.4033,16509089.4853538,0
"ETA_dEpsilon_B",2043600880546538,29130081.2005014,70154314.5891185,0
"ETA_dEpsilon_D",401209843186699392,24207426747.0725,16573832.7901878,0
"ETA_Psi_1",-8065606177553845,120349069.17526,-67018434.23324,0
"ETA_dPsi_B",-7736660213982013,76875192.6085634,-100639230.309001,0
"ETA_Shape_P",-871993344218770,102998015.6154,-8466117.90536659,0
"ETA_Shape_Y",5423860984839219,77224472.6344684,70235001.9340674,0
"ETA_Shape_X",7267400449300466,82432799.737932,88161514.256519,0
"ETA_Beta",-59227365743519464,613000520.67018,-96618785.3784651,0
"ETA_BetaP",-3936410141167532,68007728.8797341,-57881805.583138,0
"ETA_BetaP_s",3670620151785088,60614472.7738442,60556827.1703091,0
"ETA_dBeta",31337949589006768,308703205.372137,101514817.610103,0
"ETA_Beta_ns_d",-49708785263246.2,18096644.4726312,-2746850.96115053,0
"ETA_BetaP_ns_d",-124839191829276,14456325.700551,-8635610.07237943,0
"ETA_EtaP",-5316421450820412,84585074.0494594,-62852950.2464199,0
"ETA_EtaP_F",714417459311106,83548879.9623746,8550892.12007194,0
"ETA_EtaP_L",3239005131574993,75712512.8678606,42780314.7575878,0
"ETA_EtaP_B",-258123569209109,157733847.801663,-1636450.08859276,0
"FMF",648681696505388,18251058.3112088,35542141.4717087,0
"nHBAcc",-552723456709435,33823659.2805105,-16341326.4107683,0
"IC0",-11859496405015720,134905560.063084,-87909619.1400118,0
"IC1",161269054872851,144482538.540698,1116183.70290072,0
"IC2",-2717189856466584,132091061.149904,-20570580.8766496,0
"SIC0",8203144119044387,144515145.31632,56763213.9945545,0
"SIC1",-386434520113376,148722853.944716,-2598353.31197331,0
"SIC2",1696832197452520,103439777.705651,16404058.8165323,0
"SIC3",240328790958418,11128003.2496782,21596757.7979785,0
"CIC0",8521026184596282,167072843.384337,51001862.492963,0
"MIC0",9353986454265338,133523777.730336,70054836.7733918,0
"MIC1",-886746703107742,62113561.0121108,-14276217.4420308,0
"ZMIC1",-1560346209021775,47455920.6565243,-32879905.9724333,0
"nAtomLC",-256381894909890,10340018.4651857,-24795109.9674641,0
"nAtomP",13415954716980.8,8273851.14401698,1621488.52855326,0
"nAtomLAC",-268477286079203,6237511.23971652,-43042373.1134478,0
"MLogP",129544251874574480,1729027087.61533,74923205.5428593,0
"MDEC.11",465189541869440,11685338.897723,39809674.8362246,0
"MDEC.12",1364483562689623,9783493.00156127,139467934.660134,0
"MDEC.13",707509676759253,13535645.5893355,52270109.4742528,0
"MDEC.14",-577589000670915,10980496.5583311,-52601355.2850381,0
"MDEC.22",254785609469242,4508259.75732524,56515290.4189369,0
"MDEC.23",351796356875892,8838513.24464979,39802662.182901,0
"MDEC.33",-320925131709110,7590033.30957934,-42282440.4873259,0
"MDEC.44",252262888575996,9118927.53143322,27663657.563506,0
"MDEO.11",-348436528101494,9359681.82410664,-37227390.273467,0
"MDEO.12",-650692642828545,13480667.5343848,-48268577.2918025,0
"MDEO.22",624111560942914,12652934.9733398,49325438.1104415,0
"MDEN.11",4101768303161.16,7794530.54490497,526236.734788646,0
"MDEN.12",-168192311620652,5906965.7751057,-28473554.4481197,0
"MDEN.13",-211549249883926,3713933.02838587,-56960975.9430337,0
"MDEN.22",-346812333053381,9580944.68458515,-36198135.4105269,0
"MDEN.23",-412864174955962,7505866.00999253,-55005534.9251262,0
"MDEN.33",266036406379889,6186466.23108103,43002967.5169506,0
"MLFER_A",370510513184411,6796757.18236525,54512836.5252965,0
"MLFER_BH",-220700767257595,17056572.7619312,-12939338.4203291,0
"MLFER_S",-707913997069792,15075684.7094313,-46957336.3143449,0
"MLFER_E",1767841105910046,23517350.4471119,75171780.5067257,0
"R_TpiPCTPC",-417579202615166,10153137.6113468,-41128094.4472272,0
"PetitjeanNumber",-95874259693145,3807156.66529128,-25182641.04212,0
"n4Ring",-119061414563580,13666324.8908861,-8712028.69199906,0
"n5Ring",16604557066606.8,35726531.2460598,464768.240505802,0
"n6Ring",-479222153622766,54702322.0863553,-8760544.98867975,0
"n7Ring",517423491371635,10768957.9766528,48047684.1393023,0
"n8Ring",-267374599390769,4961980.44305318,-53884654.0125115,0
"n9Ring",-102377237691710,3911372.06490385,-26174251.8975183,0
"n12Ring",-115756516414757,3466225.82369109,-33395549.5985231,0
"nG12Ring",115110458716629,11548595.917799,9967485.18486284,0
"nFRing",-536669636414142,5037759.25994617,-106529432.774022,0
"nF6Ring",-144134163170336,12450957.7976792,-11576150.6473985,0
"nF7Ring",-546509268708142,6919921.94873239,-78976218.6274736,0
"nF8Ring",-263268973505861,9285793.57510676,-28351801.2086365,0
"nF9Ring",588791195697956,13705472.1256338,42960300.1122976,0
"nF10Ring",37632271375905.4,10897912.3967497,3453163.32209912,0
"nF11Ring",157148118438842,4867632.44813486,32284302.505021,0
"nF12Ring",426392066517566,3802959.81810042,112121107.482684,0
"nHeteroRing",1701197039903780,62214994.565063,27343842.9400602,0
"n3HeteroRing",-419554194835109,6782719.70400399,-61856336.8595988,0
"n5HeteroRing",-1101148283988479,39094891.5453759,-28166040.125995,0
"n6HeteroRing",-1047903258785920,42007718.3684449,-24945493.3399353,0
"n7HeteroRing",-417871908544614,10566436.8118742,-39547097.6625748,0
"n8HeteroRing",38084406334069.1,4384531.83414875,8686082.75060297,0
"nF6HeteroRing",-47711805790107.4,5779941.24756694,-8254721.58738494,0
"nF7HeteroRing",324892328997751,7350642.28620529,44199175.5751012,0
"nF8HeteroRing",-16077314767390.4,8671808.64969709,-1853974.80696856,0
"nF9HeteroRing",-244574554257466,12845423.9986997,-19039819.4938698,0
"nF10HeteroRing",262433245277947,6694897.39924952,39198994.3426713,0
"nRotB",62524904489195.3,33956197.4007413,1841339.99903741,0
"RotBFrac",4221275370615360,55825265.0163024,75615859.0448723,0
"RotBtFrac",-4736793244624630,72731177.739065,-65127410.1681489,0
"LipinskiFailures",-203531419523269,4749223.5016328,-42855725.6682685,0
"JGI2",-1105675157530897,12701020.1468343,-87054043.2774987,0
"JGI3",-176468944390095,9738319.36182877,-18121088.2323082,0
"JGI4",-634879431464486,7923982.95478619,-80121251.5331081,0
"JGI5",-480471446647290,7144307.19815458,-67252349.7829712,0
"JGI6",-254234423120596,5668905.17672129,-44847182.162189,0
"JGI7",23611308975081.2,4776562.32281366,4943159.40615067,0
"JGI8",-309895948261561,3894287.49403076,-79577059.6640787,0
"JGI9",-45456812246016.4,3780674.36424934,-12023466.6798768,0
"JGI10",178453556335957,3525861.00014973,50612759.9268318,0
"VE1_D",1492523223361248,14412614.6096739,103556728.864411,0
"VE2_D",-1183413927801006,12764485.7324692,-92711445.8509473,0
"VR1_D",-186113595756237,18131575.0083509,-10264612.7360981,0
"VR2_D",95613431145545.4,17465115.5052562,5474537.57845289,0
"SRW5",-236171591333588,8490695.63071934,-27815340.651138,0
"XLogP",296256675433428,14414863.749359,20552166.193496,0
