parent_smiles,ring_fragment
CCC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2
CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(Cl)cc3[nH]2)c1O,Cc1cccc(O)c1O
CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(Cl)cc3[nH]2)c1O,Cc1nc2cc(C)c(Cl)cc2[nH]1
CC[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC=O)[C@@H](C)O,Cc1ccccc1
CC[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC=O)[C@@H](C)O,Cc1ccc(O)cc1
CC[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(C)=O)[C@@H](C)O)C(N)=O,Cc1cnc[nH]1
CC[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(C)=O)[C@@H](C)O)C(N)=O,Cc1ccccc1
COCCNC(=O)c1ccc2c(c1)nc(-c1c[nH]c(-c3ccc(Cl)cc3)n1)n2CCOC,Cc1ccc2c(c1)nc(C)n2C
COCCNC(=O)c1ccc2c(c1)nc(-c1c[nH]c(-c3ccc(Cl)cc3)n1)n2CCOC,Cc1c[nH]c(C)n1
COCCNC(=O)c1ccc2c(c1)nc(-c1c[nH]c(-c3ccc(Cl)cc3)n1)n2CCOC,Cc1ccc(Cl)cc1
CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,CN1CCN(C)CC1
CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,CN1CCC(N)CC1
CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,Cc1ccc(O)cc1
CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,Cc1ccccc1
CN(C(=O)Oc1ccc(Cl)cc1)[C@H]1CC[C@H](c2ccc(CN3CCCCC3)cc2)CC1,Oc1ccc(Cl)cc1
CN(C(=O)Oc1ccc(Cl)cc1)[C@H]1CC[C@H](c2ccc(CN3CCCCC3)cc2)CC1,C[C@H]1CC[C@H](N)CC1
CN(C(=O)Oc1ccc(Cl)cc1)[C@H]1CC[C@H](c2ccc(CN3CCCCC3)cc2)CC1,Cc1ccc(C)cc1
CN(C(=O)Oc1ccc(Cl)cc1)[C@H]1CC[C@H](c2ccc(CN3CCCCC3)cc2)CC1,CN1CCCCC1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](CC[C@H](N)C(=O)O)NCc2ccccc2)[C@@H](O)[C@H]1O,Cn1cnc2c(N)ncnc21
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](CC[C@H](N)C(=O)O)NCc2ccccc2)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](N)[C@H](O)[C@@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](CC[C@H](N)C(=O)O)NCc2ccccc2)[C@@H](O)[C@H]1O,Cc1ccccc1
O=C(C[C@@H](C(F)F)n1ccc(F)n1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)CC1,Cn1ccc(F)n1
O=C(C[C@@H](C(F)F)n1ccc(F)n1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)CC1,CN1CCC(C)(O)CC1
O=C(C[C@@H](C(F)F)n1ccc(F)n1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)CC1,Cn1cnc2c(cnn2C)c1=O
O=C(C[C@@H](C(F)F)n1ccc(F)n1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)CC1,Nc1ccc(F)cc1
CN1CCN(c2ccc(NC(=O)c3c(NCCc4ccc(Cl)cc4)cc[nH]c3=O)cc2)CC1,CN1CCN(C)CC1
CN1CCN(c2ccc(NC(=O)c3c(NCCc4ccc(Cl)cc4)cc[nH]c3=O)cc2)CC1,Nc1ccc(N)cc1
CN1CCN(c2ccc(NC(=O)c3c(NCCc4ccc(Cl)cc4)cc[nH]c3=O)cc2)CC1,Cc1ccc(Cl)cc1
CN1CCN(c2ccc(NC(=O)c3c(NCCc4ccc(Cl)cc4)cc[nH]c3=O)cc2)CC1,Cc1c(N)cc[nH]c1=O
Fc1ccc2[nH]c(NCCCNCc3cc(Cl)cc(Cl)c3)nc2n1,Nc1nc2nc(F)ccc2[nH]1
Fc1ccc2[nH]c(NCCCNCc3cc(Cl)cc(Cl)c3)nc2n1,Cc1cc(Cl)cc(Cl)c1
O=C(O)c1c(-c2ccccc2F)c2cc(Cl)ccc2n1Cc1ccccc1,Cc1ccccc1F
O=C(O)c1c(-c2ccccc2F)c2cc(Cl)ccc2n1Cc1ccccc1,Cc1c(C)n(C)c2ccc(Cl)cc12
O=C(O)c1c(-c2ccccc2F)c2cc(Cl)ccc2n1Cc1ccccc1,Cc1ccccc1
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,CC1=C[C@H](N)[C@H](O)[C@@H](O)[C@@H]1O
CCOC(=O)c1cnc2[nH]ncc2c1N1CCO[C@@H](CN)C1,Cc1cnc2[nH]ncc2c1N
CCOC(=O)c1cnc2[nH]ncc2c1N1CCO[C@@H](CN)C1,C[C@H]1CN(C)CCO1
CCC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,C[C@H]1CN(C)C[C@@H]1O
CCC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,Cn1cc(N)cn1
CCC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,Nc1nc(O)c2c(Cl)c[nH]c2n1
CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,C[C@H]1COC(=O)N1C
CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,Cc1ccc(O)c(C)c1
CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,C[C@@H]1CS(=O)(=O)C[C@H](N)[C@H]1O
CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,Cc1cccc(C)c1
O=C(O)c1cc(-c2ccncc2)cc(-c2ccncc2)c1,Cc1cc(C)cc(C)c1
O=C(O)c1cc(-c2ccncc2)cc(-c2ccncc2)c1,Cc1ccncc1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSSCc2ccccc2)[C@@H](O)[C@H]1O,Cn1cnc2c(N)ncnc21
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSSCc2ccccc2)[C@@H](O)[C@H]1O,C[C@H]1O[C@@H](N)[C@H](O)[C@@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSSCc2ccccc2)[C@@H](O)[C@H]1O,Cc1ccccc1
CCN1CNS(=O)(=O)c2cnccc21,CN1CNS(=O)(=O)c2cnccc21
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Cc1ccccc1
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Cc1cccc(N)c1
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Cc1nc2sccn2c1C
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Cc1ccnc(N)n1
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Nc1ccc(N)cc1
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,CN1CCOCC1
O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,Cc1ccc(Cl)c(Cl)c1
O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,NC1CCCCC1
O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,Cc1ccc(O)c2c1OCC(=O)N2
COC(=O)N[C@H](C(=O)N[N@](CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)C)NC1=O)Cc1ccc([C@H]2C=CCS2)cc1)C(C)(C)C,C[C@H]1C=CCS1
COC(=O)N[C@H](C(=O)N[N@](CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)C)NC1=O)Cc1ccc([C@H]2C=CCS2)cc1)C(C)(C)C,Cc1ccc(C)cc1
COC(=O)N[C@H](C(=O)N[N@](CCC[C@@]1(O)Cc2ccc(cc2)C/C=C\CNC(=O)[C@H](C(C)C)NC1=O)Cc1ccc([C@H]2C=CCS2)cc1)C(C)(C)C,C[C@@H]1NC(=O)[C@](C)(O)Cc2ccc(cc2)C/C=C\CNC1=O
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,C[C@@H]1CCCN1C
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Cc1ccccc1
O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(Cl)s3)[C@@H]2c2cc(Br)cs2)cc1,Cc1ccc(N)cc1
O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(Cl)s3)[C@@H]2c2cc(Br)cs2)cc1,CC1=C(O)C(=O)N(C)[C@H]1C
O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(Cl)s3)[C@@H]2c2cc(Br)cs2)cc1,Cc1ccc(Cl)s1
O=C(O)Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(Cl)s3)[C@@H]2c2cc(Br)cs2)cc1,Cc1cc(Br)cs1
O=C(N[C@@H](CSCc1ccccn1)C(=O)O)c1ncccc1O,Cc1ccccn1
O=C(N[C@@H](CSCc1ccccn1)C(=O)O)c1ncccc1O,Cc1ncccc1O
CN1CCC(Oc2ccc(OCc3ccccc3NC(=O)c3cc4sccc4n3C)cc2)CC1,CN1CCC(O)CC1
CN1CCC(Oc2ccc(OCc3ccccc3NC(=O)c3cc4sccc4n3C)cc2)CC1,Oc1ccc(O)cc1
CN1CCC(Oc2ccc(OCc3ccccc3NC(=O)c3cc4sccc4n3C)cc2)CC1,Cc1ccccc1N
CN1CCC(Oc2ccc(OCc3ccccc3NC(=O)c3cc4sccc4n3C)cc2)CC1,Cc1cc2sccc2n1C
Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1[nH]c(=O)[nH]c(=O)c1N2,Cc1cc2c(cc1C)N(C)c1[nH]c(=O)[nH]c(=O)c1N2
NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,Cc1cccc(O)c1
NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,CC1CCCCC1
CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3CCNC[C@H]3O)nc12,Cc1ccccc1
CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3CCNC[C@H]3O)nc12,Cc1cnn2c(N)cc(N)nc12
CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3CCNC[C@H]3O)nc12,C[C@@H]1CCNC[C@H]1O
CNCc1ccc(C(F)(F)F)cc1,Cc1ccc(C)cc1
N#Cc1cccnc1N1CC[C@H]2OC(=N)N[C@@]2(c2ccc(F)cc2F)C1,Cc1cccnc1N
N#Cc1cccnc1N1CC[C@H]2OC(=N)N[C@@]2(c2ccc(F)cc2F)C1,CN1CC[C@H]2OC(=N)N[C@@]2(C)C1
N#Cc1cccnc1N1CC[C@H]2OC(=N)N[C@@]2(c2ccc(F)cc2F)C1,Cc1ccc(F)cc1F
NCCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Cc1c[nH]c2ccccc12
NCCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Cc1ccccc1
CNC(=O)[C@@H](C)[C@H]1C(=O)/C(=C(O)/C=C/C(C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]34CO4)[C@@H]2C)C(=O)N1[C@@H]1CC[C@H](O)[C@H](C)O1,CC1(C)CO1
CNC(=O)[C@@H](C)[C@H]1C(=O)/C(=C(O)/C=C/C(C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]34CO4)[C@@H]2C)C(=O)N1[C@@H]1CC[C@H](O)[C@H](C)O1,C=C1C(=O)[C@H](C)N(C)C1=O
CNC(=O)[C@@H](C)[C@H]1C(=O)/C(=C(O)/C=C/C(C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]34CO4)[C@@H]2C)C(=O)N1[C@@H]1CC[C@H](O)[C@H](C)O1,C[C@@H]1[C@@H](C)O[C@@]2(C)O[C@@H]1C=C[C@@]21CO1
CNC(=O)[C@@H](C)[C@H]1C(=O)/C(=C(O)/C=C/C(C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]34CO4)[C@@H]2C)C(=O)N1[C@@H]1CC[C@H](O)[C@H](C)O1,C[C@@H]1O[C@H](N)CC[C@@H]1O
Nc1nc2c(ncn2CC[N@@](CCOCC[PH](=O)(=O)O)CCP(=O)(O)O)c(=O)[nH]1,Cn1cnc2c(=O)[nH]c(N)nc21
CCN(CC)CCOc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2c(Cl)cccc2Cl)C3)cc1,Nc1ccc(O)cc1
CCN(CC)CCOc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2c(Cl)cccc2Cl)C3)cc1,CN1Cc2cnc(N)nc2N(C)C1=O
CCN(CC)CCOc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2c(Cl)cccc2Cl)C3)cc1,Nc1c(Cl)cccc1Cl
Nc1nc2c(ncn2[C@H]2CN(C(=O)CP(=O)(O)O)C[C@H]2O)c(=O)[nH]1,Cn1cnc2c(=O)[nH]c(N)nc21
Nc1nc2c(ncn2[C@H]2CN(C(=O)CP(=O)(O)O)C[C@H]2O)c(=O)[nH]1,CN1C[C@@H](O)[C@@H](N)C1
Oc1ccc2cc(-c3noc4cc(O)ccc34)ccc2c1,Cc1ccc2cc(O)ccc2c1
Oc1ccc2cc(-c3noc4cc(O)ccc34)ccc2c1,Cc1noc2cc(O)ccc12
CCNC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1,C[C@@H]1CCN1C
CCNC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1,Cc1ccc(C)cc1
CCNC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1,CC1CCCCC1
CC(C)C[C@H](CNC(=O)c1ccncc1)Cc1ccc2c(c1C(=O)O)OCO2,Cc1ccncc1
CC(C)C[C@H](CNC(=O)c1ccncc1)Cc1ccc2c(c1C(=O)O)OCO2,Cc1ccc2c(c1C)OCO2
O=C(NCCC(F)(F)F)c1ccc(C#CCNS(=O)(=O)c2ccccc2)cc1,Cc1ccc(C)cc1
O=C(NCCC(F)(F)F)c1ccc(C#CCNS(=O)(=O)c2ccccc2)cc1,Sc1ccccc1
Cc1nc(N)nc2c1nc(-c1cn[nH]c1)c(=O)n2C(C)C,Cc1nc2c(C)nc(N)nc2n(C)c1=O
Cc1nc(N)nc2c1nc(-c1cn[nH]c1)c(=O)n2C(C)C,Cc1cn[nH]c1
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)O,Cc1ccccc1
N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O,C[C@@H]1CCCN1C
N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O,Cc1ccc(O)cc1
Nc1nc(Cl)cc(N(Cc2cccs2)C2CC2)n1,Nc1cc(Cl)nc(N)n1
Nc1nc(Cl)cc(N(Cc2cccs2)C2CC2)n1,Cc1cccs1
Nc1nc(Cl)cc(N(Cc2cccs2)C2CC2)n1,NC1CC1
OC[C@H]1O[C@@H](c2cc(O)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,C[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O
OC[C@H]1O[C@@H](c2cc(O)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,Cc1cc(O)c(Cl)cc1O
CN(c1ccccc1)c1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O,Nc1ccccc1
CN(c1ccccc1)c1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O,C[C@@H]1CCCc2cc(N)ccc21
CN(c1ccccc1)c1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O,Cc1ccncc1N
CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,Cc1ccc(O)cc1
OC1(c2ccc(Br)cc2)CCNCC1,Cc1ccc(Br)cc1
OC1(c2ccc(Br)cc2)CCNCC1,CC1(O)CCNCC1
CC1CCN(c2cc(-c3ccc(C(F)(F)F)cc3)nc(N)n2)CC1,CC1CCN(C)CC1
CC1CCN(c2cc(-c3ccc(C(F)(F)F)cc3)nc(N)n2)CC1,Cc1cc(N)nc(N)n1
CC1CCN(c2cc(-c3ccc(C(F)(F)F)cc3)nc(N)n2)CC1,Cc1ccc(C)cc1
N=CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,C[C@@H]1C[C@@H](S)CN1C
N=CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,Sc1ccccc1Cl
N=CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,Cc1ccc(F)cc1
N=CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,CC1(C)CC1
N=CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,CC1(N)CC1
CC[C@@H](C)Nc1cc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,Cc1cc(C)c(N)cc1C
CC[C@@H](C)Nc1cc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,CN1[C@@H]2CC[C@H]1C[C@H](N)C2
CC[C@@H](C)Nc1cc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,Cc1ccc(N)nc1
CC[C@@H](C)Nc1cc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,CC1CC1
O=C(O)c1ccc2cccc(O)c2n1,Cc1ccc2cccc(O)c2n1
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)B(O)O,Cc1ccccc1
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)B(O)O,C[C@@H]1CCCN1C
NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCCCCC(=O)N1CCN(c2ncnc3[nH]cnc23)CC1,CN1CCN(C)CC1
NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)CCCCCCC(=O)N1CCN(c2ncnc3[nH]cnc23)CC1,Nc1ncnc2[nH]cnc12
NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,Cc1nnc(N)o1
NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,Cc1ccc(F)c(F)c1N
NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,Nc1ccc(I)cc1F
Nc1cccc2cn[nH]c12,Nc1cccc2cn[nH]c12
N=C1[C@@H](NS(=O)(=O)c2ccccc2)C(=O)NC(=O)N1Cc1ccccc1,CN1C(=N)[C@@H](N)C(=O)NC1=O
N=C1[C@@H](NS(=O)(=O)c2ccccc2)C(=O)NC(=O)N1Cc1ccccc1,Sc1ccccc1
N=C1[C@@H](NS(=O)(=O)c2ccccc2)C(=O)NC(=O)N1Cc1ccccc1,Cc1ccccc1
Cc1nc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCC(C)C)c2)n(C)c(=O)n3C)cn1C,Cc1nc(S)cn1C
Cc1nc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCC(C)C)c2)n(C)c(=O)n3C)cn1C,Oc1cccc(O)c1
Cc1nc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCC(C)C)c2)n(C)c(=O)n3C)cn1C,Cn1c(=O)n(C)c2cc(O)c(N)cc21
CSCC[C@H](NC(=O)[C@@H](N)CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C,C[C@@H]1CCCN1C
CC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Cc1cnc[nH]1
CC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,C[C@@H]1CCCN1C
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)[C@@H](C)O)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O,Cc1ccccc1
C[C@]12C=Cc3c(ccc4cc(O)ccc34)C1=CCC2=O,C[C@]12C=Cc3c(ccc4cc(O)ccc34)C1=CCC2=O
O=C1N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]12,Cc1c[nH]cn1
