"","x"
"1",0.045236128543883
"2",0.966729912563963
"3",0.405523292552835
"4",0.757297249651354
"5",0.278085888797802
"6",0.571014533899471
"7",0.576265352147573
"8",0.251709082937668
"9",0.416656066959151
"10",0.278622660445215
"11",0.727214479166457
"12",0.617776060182928
"13",0.674817289975751
"14",0.169249435165199
"15",0.118089036968857
"16",0.599148538668214
"17",0.12918818275478
"18",0.0129782473610732
"19",0.911453374705814
"20",0.741204613581206
"21",0.00201352075900686
"22",0.959324357232414
"23",0.75054538721449
"24",0.648241487346377
"25",0.979114067698941
"26",0.402770342748
"27",0.313861121044863
"28",0.613481425473846
"29",0.876945227360128
"30",0.550539110291269
"31",0.73476728054784
"32",0.0736804267906902
"33",0.91916859504435
"34",0.0276135022707227
"35",0.834486305824811
"36",0.125550165040879
"37",0.974557461612801
"38",0.166715247996079
"39",0.0439665643043903
"40",0.470671793210686
"41",0.0641130004067704
"42",0.572081749971752
"43",0.146048832306923
"44",0.922403966973385
"45",0.825083828671131
"46",0.139692481338123
"47",0.0163161825455501
"48",0.671275025232041
"49",0.876923415958979
"50",0.768504749547937
"51",0.943503836403557
"52",0.783916095558681
"53",0.320352919813645
"54",0.522148000673372
"55",0.242919542455881
"56",0.557368595391539
"57",0.854343840075316
"58",0.760415331841157
"59",0.48961485320863
"60",0.35385261273055
"61",0.975638744796574
"62",0.603681206085931
"63",0.46128655096083
"64",0.677234799544759
"65",0.967217048020099
"66",0.803034230091094
"67",0.315605220496756
"68",0.0289969014563397
"69",0.687790573484319
"70",0.970833619933686
"71",0.905853781275057
"72",0.00593649328441856
"73",0.769674401686062
"74",0.553581880373453
"75",0.431330456588792
"76",0.313411757307641
"77",0.0369919467147403
"78",0.311611792630246
"79",0.44109522985165
"80",0.815120646057496
"81",0.724793680705802
"82",0.859002046026745
"83",0.767152077897187
"84",0.0373984288346392
"85",0.139282414248216
"86",0.911511808595045
"87",0.326468347609636
"88",2.07942977260295e-11
"89",0.915933046558152
"90",0.131401363832658
"91",0.323000125623039
"92",0.502267284623834
"93",0.831636358650264
"94",0.716109030874139
"95",0.789807062931254
"96",0.568388637525453
"97",0.274478940424197
"98",0.749556404576457
"99",0.284029660149253
"100",0.0436699479590641
"101",0.835767036917286
"102",0.485457035713169
"103",0.195693308481291
"104",0.178298529887374
"105",0.300800777022664
"106",0.00552152401181805
"107",0.546664264075695
"108",0.710210165960456
"109",0.486869837849649
"110",0.998735725464005
"111",0.361360004570403
"112",0.675258150075761
"113",0.681585208116055
"114",0.941060281819678
"115",0.617892541291835
"116",0.831320223028249
"117",0.596020091980231
"118",0.555335321509139
"119",0.00843535399911835
"120",0.117813885919925
"121",0.0990248933471528
"122",0.522541131487545
"123",0.313970241759493
"124",0.273584852414497
"125",0.167179268477266
"126",0.939806921903331
"127",0.47334765666849
"128",0.971483334993484
"129",0.796266756429725
"130",0.193107645684287
"131",0.57070294250946
"132",0.926670168717687
"133",0.39205868644426
"134",0.0173455564781385
"135",0.874788792441893
"136",0.76575656709029
"137",0.769136872441998
"138",0.741560873452178
"139",0.999920792339342
"140",0.213775339280344
"141",0.565514295812899
"142",0.585856128863491
"143",0.739356107912344
"144",0.150446167317476
"145",0.367157324879234
"146",0.205570778871498
"147",0.0434218004664673
"148",0.63550629447696
"149",0.323701113905892
"150",0.659240402333769
"151",0.445441208217605
"152",0.946931778396819
"153",0.119787747670508
"154",0.0445215050852922
"155",0.138361180149487
"156",0.869278832284086
"157",0.843071196534021
"158",0.664696003311232
"159",0.167220647387427
"160",0.930686070568969
"161",0.65682059820541
"162",0.277563053627679
"163",0.230329615677988
"164",0.403355190636159
"165",0.26160336945901
"166",0.913498202152222
"167",0.812377407284566
"168",0.513053296740611
"169",0.104483651715024
"170",0.342445939559275
"171",0.843271375693672
"172",0.774555999125009
"173",0.421688240976015
"174",0.729803089494041
"175",0.500440217527391
"176",0.168215342247457
"177",0.924932060063049
"178",0.847411038492774
"179",0.319013909449631
"180",0.470051697030739
"181",0.999998874000845
"182",0.0684656371117447
"183",0.753759810342513
"184",0.0567691061865759
"185",0.071423537745208
"186",0.25279331258133
"187",0.123967000917266
"188",0.725887217033571
"189",0.577219488173388
"190",0.55678136484829
"191",0.820636307758745
"192",0.166550463169756
"193",0.57890914884128
"194",0.785813770268934
"195",0.818454461756738
"196",0.669028592024294
"197",0.320579919612095
"198",0.943880208099558
"199",0.811129644384152
"200",0.557430024320207
"201",0.851807652277975
"202",0.526373919962496
"203",0.0404538873025163
"204",0.223092231579801
"205",0.670239785230632
"206",0.185417964180418
"207",0.25562652492087
"208",0.0390066537068866
"209",0.685565974725601
"210",0.256225593327899
"211",0.155579285297091
"212",0.864834740151429
"213",0.0805771942846953
"214",0.295656704725769
"215",0.741276040213042
"216",0.772292082756634
"217",0.629812766141315
"218",0.524764735248451
"219",0.0643275688700822
"220",0.199855369668052
"221",0.461891164910633
"222",0.778033625306175
"223",0.560259949788886
"224",0.955651101331124
"225",0.297146628920805
"226",0.707508763898576
"227",0.578376924001878
"228",0.0425996923785713
"229",0.650980202989816
"230",0.531024982572637
"231",0.679751410899198
"232",0.748575328342272
"233",0.21995642199392
"234",0.410343530752006
"235",0.68032351111711
"236",0.0790156728605639
"237",0.942895376777655
"238",0.580741450326867
"239",0.462949825070188
"240",0.746042231304579
"241",0.604979222895814
"242",0.665098219820706
"243",0.0949331306771439
"244",0.254532967824861
"245",0.752736487498062
"246",0.00729218211899383
"247",0.155830489938891
"248",0.0614269063440558
"249",0.842168518016583
"250",0.22709235487977
"251",0.0453105945190995
"252",0.075533697533436
"253",0.73328365800991
"254",0.462124369435682
"255",0.221558572660701
"256",0.0411088762497209
"257",0.999426504128405
"258",0.621036391200218
"259",0.738251216560725
"260",0.677324322378794
"261",0.260212893175624
"262",0.165136397191136
"263",0.481799744376501
"264",0.543706294641326
"265",0.261710072046952
"266",0.661311341564018
"267",0.633528959038081
"268",0.149791363820321
"269",0.821088282792647
"270",0.723777541208893
"271",0.63754439385155
"272",0.101376019230978
"273",0.0735969869257958
"274",0.198522323125969
"275",0.822189035678309
"276",0.55304263209957
"277",0.717661107564541
"278",0.717210996373307
"279",0.773289576446332
"280",0.526179377711462
"281",0.498723726978046
"282",0.502250837630295
"283",0.886695811510208
"284",0.589500347548596
"285",0.984997215193738
"286",0.293759960343368
"287",0.900405077686337
"288",0.0879375470049237
"289",0.609154719407015
"290",0.335753512988617
"291",0.45846485195507
"292",0.58738970072541
"293",0.936737050914552
"294",0.0515510580619161
"295",0.722672478918
"296",0.330767335516591
"297",0.476044763888457
"298",0.152100422865859
"299",0.683064706224011
