Importance
0.004602176542772059
0.006792628609938354
0.007182838537513876
0.007247820680308755
0.00766729128843129
0.008108800975712122
0.008537226239766545
0.008568464932487745
0.008585346783093108
0.008590391163907134
0.008672253459372992
0.008694959225784355
0.008706201397306325
0.008829012144380002
0.00888050152017165
0.009147424193460953
0.00918441027155849
0.00941957765925313
0.009502871144783136
0.009727464385200215
0.009754064459926935
0.009786550449739822
0.009803905817439392
0.010981494893322782
0.011062240621292527
0.011272906256986822
0.011419197553367339
0.011875269229522239
0.013113766733401274
0.015212328998066956
0.016843608747013742
0.017591578135112192
0.017964923060058122
0.018365243749833768
0.018624357958668094
0.019609087848692072
0.020988637825172927
0.021660401949592473
0.021799032111246064
0.02252931245347091
0.022572122836654985
0.0228494685512753
0.02330708019198829
0.02387958422578998
0.02456769227092659
0.024980273721278187
0.02574690236522693
0.025939341934628764
0.026292956865666288
0.02655249819372738
0.027721398272717423
0.02817671901700044
0.029494567557761513
0.049576923349662606
0.06368502331149634
0.07775187732707031
