Estimate,Std. Error,z value,Pr(>|z|)
-4125891085059317.0,214430213.825038,-19241183.4669241,0
-4115601599617064.0,58876047.5094829,-69902817.4225551,0
4036598998068428.0,29670864.2817585,136045885.2744,0
3989155748241672.0,196046692.089507,20347988.0518483,0
3963594475007218.0,56138534.8968735,70603810.4180727,0
-3935400086205724.0,53456575.2450378,-73618634.717364,0
-3792814250483306.0,42890330.3365246,-88430520.8359147,0
-3743426042265695.0,73771048.3256784,-50743836.8740475,0
-3560335386294950.0,46275255.7213469,-76938210.9465591,0
-3556338532091506.0,28421961.7328714,-125126427.426662,0
3510692344345003.0,63228062.2942738,55524275.4080563,0
-3505090936802979.0,44092568.7893885,-79493915.4837022,0
-3410454152189333.0,252753909.283589,-13493180.62718,0
-3400891325163488.0,105735805.760963,-32164046.0455929,0
3390691319714232.0,143771870.18854,23583829.8219793,0
-3381656648300392.0,68748120.790397,-49189077.5983619,0
-3362760473558904.0,43118623.2020354,-77988586.4583953,0
-3355374279622949.0,90681049.0766667,-37001934.9554076,0
3295781425691939.0,36531277.6233137,90218071.748704,0
3262918746526885.0,52298548.5833728,62390235.1960157,0
3253267917930270.0,54641826.5992758,59538052.0821277,0
-3252763183648808.0,108398932.605457,-30007335.916194,0
-3185655782538966.0,98074904.6966689,-32481864.6767155,0
-3114407950869411.0,60755334.048186,-51261473.5752967,0
3076135233691529.0,38392212.2372617,80123938.018502,0
-3033627384672907.0,41590894.0076486,-72939701.2748756,0
3022920324994272.0,48066776.502848,62890015.6184836,0
-2998252194065242.0,37425417.9142368,-80112724.4840917,0
-2922182609064234.0,52172456.0165114,-56010064.163731,0
2907779879701306.0,34798416.3082401,83560695.8070894,0
-2900671431870418.0,47259511.5539706,-61377516.1124514,0
2858816012619867.0,299466735.261633,9546355.82520451,0
2840079949747257.0,163584440.613699,17361553.0859322,0
-2834761717085250.0,51111695.1805547,-55462095.4572395,0
-2795991380361830.0,252404625.228409,-11077417.3723308,0
2766522316049196.0,50936251.3990519,54313425.9012372,0
2717430312102871.0,27585217.7299202,98510381.1290719,0
-2715190775869949.0,26228479.0229054,-103520710.198207,0
-2697526608769071.0,128610457.003034,-20974395.641137,0
-2677087125290489.0,65773279.3555464,-40701743.1929938,0
2634447466392439.0,24774486.4178852,106337117.224379,0
-2602436238701732.0,30005672.5619504,-86731474.9678976,0
-2564215218866047.0,39973090.3906001,-64148535.7726817,0
2546359811724406.0,81639854.6107003,31190156.1298305,0
2519728182741464.0,198037952.47945,12723461.0901308,0
-2504359546717967.0,36014305.147773,-69537911.0173621,0
2487109828649466.0,45546742.7134823,54605657.4077087,0
-2479397244013983.0,100430572.060624,-24687674.2125626,0
-2467097947051430.0,38785439.7787247,-63608868.7179132,0
2458246931596446.0,18688100.1018334,131540762.20703,0
2444884730699972.0,42424651.1493481,57628870.5850098,0
2428121517538119.0,76026032.5769677,31938027.4786787,0
2407255474876283.0,38726466.6636226,62160472.7274931,0
-2393527660840518.0,112647092.776803,-21248019.8275779,0
-2365720504661072.0,32731366.4782155,-72276863.4250448,0
-2361112109029116.0,53134046.1624412,-44436896.4827322,0
-2352738328791880.0,45443782.0181337,-51772502.7343247,0
2322971020750240.0,55357977.619973,41962714.6912267,0
2296774862407560.0,32377280.7742885,70937855.4184043,0
-2291789556719272.0,26919974.2017579,-85133423.2173825,0
2282222584372457.0,40219896.2431897,56743621.8774159,0
2276089259957314.0,31057003.8028735,73287470.8199224,0
2238417887924755.0,24021690.2355432,93183196.7682577,0
2225161152513062.0,65663958.2045914,33887100.524462,0
-2219388617320905.0,253228435.058659,-8764373.62497145,0
-2173089024083054.0,51763463.6392217,-41981136.3325479,0
-2152027492711543.0,83774529.5496176,-25688326.8014886,0
2148768947378248.0,33974037.5574468,63247382.4680063,0
-2095024931226256.0,35460679.3731041,-59080225.4289373,0
2074782202296092.0,121198065.698853,17118938.246518,0
-2056822565989106.0,41942728.3898797,-49038835.6920861,0
2040966040937626.0,25641848.5926299,79595120.9821999,0
2029786106076689.0,75007493.2850747,27061111.0594278,0
-2008782967229850.0,26861519.6239231,-74782923.5037323,0
2004712350895647.0,66002341.5189698,30373351.9866029,0
1994750012170502.0,17374461.2194775,114809316.212597,0
1993294423963089.0,37408484.6708638,53284554.0657678,0
1985966332605435.0,19195625.5237326,103459318.382205,0
1972813368535140.0,32241718.8507922,61188219.4514784,0
-1966180581414388.0,75988811.3553945,-25874606.3577531,0
-1917759977907798.0,54477786.766691,-35202604.4325347,0
1913808673258262.0,51264308.1954778,37332185.6984912,0
-1903097282126598.0,95228900.1137185,-19984450.9372049,0
1893020967132162.0,89894303.0048637,21058297.3987767,0
-1892553178296974.0,19892645.279805,-95138336.3889918,0
-1888353429645378.0,16876395.5788758,-111893171.786577,0
1872820595210284.0,31320181.1410084,59795969.4670522,0
-1868813815697530.0,73693496.3295914,-25359277.3959228,0
-1867673087873810.0,25878604.9910826,-72170547.3891418,0
-1854344759090452.0,62385839.7472049,-29723808.5854817,0
1846658769093786.0,40799456.7602046,45261846.9884874,0
1826490866892340.0,23561034.5170923,77521675.2714027,0
-1822657101884050.0,203444011.007594,-8959010.84950597,0
1818856382960831.0,37590639.0486665,48385886.1937957,0
-1718150740951790.0,30367578.3417759,-56578457.5119767,0
1716241837802671.0,33986976.6090489,50497043.5453718,0
1697946903088906.0,28409844.3157833,59766145.9955837,0
1685688850395840.0,39111781.1852967,43099260.6143323,0
-1674029494064952.0,79316545.6195666,-21105678.2792112,0
-1668558586660888.0,53299166.8554013,-31305528.4932994,0
-1638623681440478.0,16315945.6805892,-100430812.502025,0
1630677737681578.0,15973590.4120623,102085861.451048,0
-1629986016062894.0,47933317.5105044,-34005282.7702921,0
1612400038404203.0,59274051.4294271,27202460.4277971,0
1607212042123913.0,14835071.5961686,108338677.82202,0
-1605650282289502.0,22175242.7773219,-72407337.2460012,0
1603457997471925.0,185381022.98415,8649526.10391526,0
1603366619770650.0,25299889.0700327,63374452.565083,0
-1592722320665718.0,15995118.0144694,-99575527.9345187,0
1591322196525652.0,23215206.049382,68546546.3085138,0
1578069495837984.0,66075127.8331238,23882957.8933768,0
-1574086267295816.0,40261970.9651405,-39096105.5696624,0
1573423155678356.0,15740207.1749539,99962035.9623995,0
1561962464149105.0,21721413.7752286,71908876.6648508,0
-1556447204154235.0,44351016.9980141,-35093833.4564894,0
1551218073998468.0,110997750.511285,13975220.8207207,0
-1538698068163241.0,59996312.1079939,-25646544.1641408,0
1502043798675229.0,15950566.75079,94168678.9029511,0
1501017909790302.0,21544983.1355634,69669022.2659136,0
1497782858287614.0,47524963.6249821,31515707.6206637,0
1482176895321846.0,43364070.4278553,34179837.8403555,0
-1465024152461456.0,13578151.1586025,-107895702.09883,0
-1456741889136837.0,14203977.6541224,-102558728.590653,0
1455878482574666.0,30194433.7531363,48216783.7448995,0
1443030664177913.0,113726425.588597,12688613.5452638,0
-1441064827285470.0,16994690.5847835,-84795002.3035871,0
-1440339160517694.0,20786457.7276592,-69292189.1449126,0
-1439676763809838.0,36343463.3741855,-39613086.6501961,0
1434222266261330.0,24216964.9079892,59223865.2411881,0
-1431672495814255.0,43076486.7514675,-33235591.0098792,0
1427700546291494.0,24652756.782146,57912409.5089221,0
1427679605259919.0,43722719.4860611,32653037.6436229,0
-1411856152517964.0,46965573.3382055,-30061512.1282774,0
1396262908901125.0,94768654.72567,14733383.236714,0
-1393535222060467.0,13993762.1588469,-99582600.1787142,0
1393458393094420.0,27803154.6407468,50118715.3436266,0
-1384216586832656.0,13960673.2955513,-99151133.8692922,0
1376419083874754.0,25733129.7180727,53488211.4594899,0
1375487508949432.0,35005979.9272597,39292929.7167973,0
1368092710558444.0,21585208.2810138,63381028.9318267,0
1360295535112022.0,14595498.3575067,93199663.4710593,0
-1348494503712430.0,39249628.6572929,-34356872.9143089,0
-1335458571611162.0,75872741.7531226,-17601295.811301,0
-1319702846266500.0,20448381.7284771,-64538253.6276029,0
-1312371437844744.0,14670493.2964808,-89456530.9647466,0
1307033251811970.0,38325554.6241537,34103439.979659,0
-1294869306799408.0,67893640.7385576,-19072026.3740995,0
-1293460677273155.0,23197551.8956358,-55758499.1335441,0
-1290868320004751.0,35896123.0107788,-35961218.4195249,0
-1286154126331780.0,57862317.0028931,-22227836.5774304,0
-1283534802141419.0,171221161.616738,-7496356.11639224,0
1277007941260253.0,45798206.7587026,27883361.1977088,0
-1266470416002633.0,32457587.5855984,-39019240.4984704,0
-1234874335830203.0,29975742.62092,-41195787.9224779,0
1225336988677538.0,22265518.337178,55032942.4234208,0
-1220470606271051.0,35167032.7100386,-34704964.0592128,0
-1206183107089397.0,75871618.2899061,-15897685.2514278,0
-1205298853190238.0,18858328.1272257,-63913346.1385771,0
-1200747552724105.0,20364427.7130558,-58962990.2515892,0
-1200232930279329.0,18200354.1084959,-65945581.2301512,0
1184229805314706.0,18585076.958884,63719392.06572,0
-1183680653233822.0,10302958.8299023,-114887448.622858,0
-1181523067451341.0,17158281.8461785,-68860220.2740066,0
-1169818704860574.0,55420503.125971,-21108049.1673194,0
-1164809929209577.0,19138379.9237872,-60862514.6876633,0
1164188107579059.0,18850072.9557911,61760403.2785134,0
1149664040301781.0,18904309.9524928,60814916.9787697,0
1140327801956366.0,10320101.3041833,110495795.375006,0
1137531261412046.0,41649871.33881,27311759.3127371,0
-1132396600704178.0,12548902.6263513,-90238695.3203601,0
-1131520328819793.0,21511568.7568085,-52600549.1097278,0
1131212594605746.0,32843393.9628433,34442621.7304314,0
-1129547159667932.0,18096414.7947665,-62418284.0898738,0
-1128438607861919.0,58828903.8679977,-19181703.7827859,0
1110425681982589.0,62228824.1217894,17844233.7237379,0
1101669751723150.0,121544070.607309,9063953.06836878,0
1099762594080926.0,51606981.6951067,21310345.1889186,0
1095359936509079.0,10931112.7321297,100205712.204348,0
-1094497644380362.0,15730410.4174642,-69578454.4289595,0
-1094092143327726.0,15097031.4059182,-72470680.7524312,0
1089342692904920.0,181297850.214294,6008580.30923873,0
-1087652597093829.0,14955146.2827396,-72727646.8267741,0
-1086828219401702.0,75706985.1785983,-14355719.1828177,0
-1073659585818541.0,10293380.4742242,-104305829.217827,0
1068662580712446.0,25648096.5806346,41666350.4581206,0
1063592655861330.0,14261624.2566029,74577245.6716422,0
1060160300747418.0,28496354.8141569,37203365.4009928,0
-1052258229825999.0,78669857.56403,-13375621.3931055,0
1042785763362152.0,36398748.2590765,28648945.7258223,0
-1042256811264180.0,11261456.2882631,-92550802.0086564,0
-1027423511476971.0,14018575.1921058,-73290152.3441224,0
1020546335093342.0,11323131.6314802,90129335.9741624,0
-1017727068565512.0,28482849.045559,-35731224.3216132,0
-1014526225369888.0,74426089.1938692,-13631325.2027416,0
-1004364695615320.0,18675951.3085749,-53778502.5790989,0
-1004170091065909.0,11811023.480742,-85019735.3940763,0
-1003994283803709.0,14819293.0944457,-67749134.6857839,0
-1000569821008790.0,34322679.4374868,-29151856.3645699,0
-994017992303900.0,14582070.5277077,-68167136.5129624,0
986804927637775.0,25288930.0082152,39021221.0369205,0
-984537248804984.0,34772453.8866067,-28313712.1129147,0
-982866806451842.0,13887391.1460494,-70774042.1592027,0
-980961716372084.0,400533249.448647,-2449139.28549608,0
977007541759392.0,34418441.7648478,28386164.2672397,0
973512945445546.0,244144657.812234,3987443.15836824,0
-972996781913311.0,14252082.3872551,-68270499.3891566,0
-969944228745515.0,12818228.4339084,-75669132.7312979,0
964940783917338.0,34248226.6853631,28174912.3182991,0
962774454062000.0,31487242.0178771,30576652.3951312,0
962734966731126.0,10988842.2058238,87610227.6016756,0
959820174882015.0,49929626.2265825,19223460.046072,0
-954250010448314.0,22056870.3201895,-43263164.5648682,0
951503402381965.0,46390142.6362108,20510896.2445666,0
949272509329716.0,20326119.9182875,46702101.195204,0
944367673182565.0,29985072.3627859,31494593.7684181,0
939105076641466.0,73253732.3979257,12819893.893462,0
-936379374866371.0,19765047.373367,-47375518.8731863,0
-934926732905308.0,20918628.1827528,-44693501.1577931,0
930300379889505.0,15506402.7562482,59994596.7168078,0
921412384587701.0,24142871.2577068,38164987.6997778,0
-918387680788874.0,26785424.602241,-34286844.2231838,0
-916853004886827.0,56874308.4880161,-16120688.3962381,0
912410856427256.0,12955037.5909928,70429039.6703771,0
-912221311843694.0,15769933.3201313,-57845603.6132496,0
910537258920651.0,72438328.7080564,12569826.9846938,0
-909251953194588.0,13255512.9280257,-68594248.9084812,0
-900183402465490.0,17835340.1102973,-50471894.3904954,0
-899662037993887.0,12747403.3712436,-70576101.7983788,0
886532812866392.0,35152564.3487494,25219577.2709802,0
-877755442356358.0,23874183.617345,-36765883.031856,0
-877472331173918.0,77379974.4571759,-11339785.7433971,0
875930556450549.0,15263594.5263502,57386912.0368989,0
872781490306220.0,92120390.3398813,9474357.27406347,0
-870895425428907.0,26235818.9591753,-33194901.4735953,0
863901520439698.0,53903296.0392108,16026877.4623962,0
859803248912332.0,44560350.0271839,19295253.4795577,0
-853807029704530.0,12657127.6352511,-67456618.4610962,0
851757829179680.0,37686457.1122149,22601164.8333908,0
846882911633865.0,31314498.2311247,27044434.9892893,0
842340775680378.0,16847609.8179314,49997642.6794886,0
-837772303543340.0,13041325.6940784,-64239811.442156,0
-835568802869106.0,22837419.0782892,-36587707.2187836,0
-825569450618756.0,40309553.2512619,-20480739.2796622,0
-818969078450988.0,11976854.6906604,-68379311.564131,0
-815098754836778.0,19790378.9647691,-41186616.8044493,0
-798975456496047.0,105705704.3804,-7558489.49854962,0
795358197385961.0,20896675.2425921,38061470.9350913,0
793569242514342.0,4653406.20854469,170535132.105418,0
793168497420942.0,8396364.09847058,94465710.1715515,0
-792883547230330.0,16850774.1342081,-47053241.6442949,0
792780929626705.0,13188076.6536024,60113460.8517879,0
-790783987261849.0,14273761.2191384,-55401234.1331281,0
781517203066649.0,13215226.6885034,59137631.2709438,0
-770039799858828.0,35340755.7658071,-21789002.0508236,0
-761862357532994.0,10732734.8656868,-70984922.9546066,0
-761750297189104.0,42507355.3580296,-17920434.9640917,0
-759058626573566.0,21324495.1420997,-35595620.0376816,0
747350967450282.0,16130326.2481707,46332042.8832018,0
744915985208476.0,26314102.1036527,28308622.5885348,0
-738313673887076.0,12061264.3176756,-61213621.9256126,0
735140374642176.0,18210550.3005653,40368926.9411785,0
-728019059490666.0,65538387.0086461,-11108284.6667347,0
723938333486642.0,21321948.7412315,33952728.349202,0
-720531561840826.0,8727375.85022153,-82559932.5852955,0
-720079364772536.0,20425582.3530106,-35253798.5124523,0
718676192168979.0,21693654.2763658,33128406.2617308,0
-716158140697245.0,8012558.63763676,-89379457.0604816,0
713171697448975.0,43287749.196193,16475139.2874845,0
-705030512964044.0,15481103.8071819,-45541359.4369782,0
-704461743685614.0,80348167.1906091,-8767614.3503613,0
-704203657056652.0,5789885.11892584,-121626533.617181,0
-702048313014923.0,8915152.96887362,-78747758.5035339,0
698492958429978.0,8800902.09423449,79366063.9501448,0
-691505162951184.0,9733607.77551304,-71043047.8502341,0
