Estimate,Std. Error,z value,Pr(>|z|)
1838430902045445.0,25182731.6185017,73003633.1997738,0
1819961898868736.0,35485322.6233839,51287737.1352804,0
1775258181945309.0,55888243.1228098,31764429.9185488,0
-1763391266423559.0,118068485.786019,-14935325.4992991,0
-1759184220048581.0,25900984.0459818,-67919590.1177159,0
-1756142576581258.0,19136283.6787746,-91770304.310921,0
-1746472733197968.0,69312788.6436225,-25196976.8836975,0
1734430366846153.0,51065989.2659538,33964491.6661296,0
-1730610084032200.0,27885718.5408515,-62060802.9696967,0
1721780685217889.0,23579756.7303724,73019442.2659209,0
-1710709443306970.0,16829804.3675655,-101647613.124004,0
-1690656579290108.0,68058715.8978655,-24841147.1915992,0
1670616546249562.0,20776200.5759209,80410108.6791473,0
1665847857832996.0,40954521.0590644,40675554.609234,0
-1654137866588557.0,24707306.5381914,-66949340.02748,0
1651886690104264.0,74040606.0966264,22310550.6179741,0
-1642358601998566.0,70040228.9714215,-23448789.7329504,0
-1641399145774815.0,26981228.789719,-60834855.1716169,0
1622805126086492.0,27246241.2597082,59560697.2212457,0
1612295695260381.0,25319107.1331587,63679010.7479292,0
1603101047300398.0,29210999.9114921,54880046.974007,0
1600600027748879.0,149416300.085066,10712352.1786955,0
1599975894482136.0,39878689.2766577,40121075.2786365,0
-1599596890347701.0,16117591.4903198,-99245404.7063057,0
1589862719634815.0,35984939.9027249,44181335.9681178,0
-1582090449417767.0,19949193.1006251,-79305987.0360467,0
1576575015805890.0,27802816.105533,56705587.2981205,0
-1573140048907675.0,46676744.6509694,-33702865.5419526,0
-1572148823637848.0,29027638.6833696,-54160410.3863453,0
1568995885968030.0,21562604.536545,72764673.8272663,0
1568681993821856.0,29505529.5123043,53165695.3713604,0
-1566227341458362.0,16833384.2505459,-93042926.9686258,0
1557866191417229.0,41069545.62627,37932394.1295505,0
-1550349104181211.0,38738563.5625993,-40020820.6397724,0
1545805946742459.0,13470177.0561815,114757656.138832,0
-1513318874510186.0,15449088.0071008,-97955223.8821233,0
-1506734216449242.0,23480997.0691892,-64168238.3422431,0
1504080144955106.0,179368746.053248,8385408.14969293,0
-1489740473452360.0,20126437.1836926,-74019085.4375071,0
1483347987172426.0,110390567.742431,13437271.1139003,0
-1453871476655010.0,27793693.3543104,-52309401.9251506,0
-1433455995580846.0,54927283.5432921,-26097340.0304976,0
1426719269830338.0,42000379.1731908,33969199.7528685,0
-1418620057330800.0,17012396.076167,-83387434.1379917,0
-1378639373870411.0,80003126.287073,-17232318.758688,0
-1367694215270650.0,35013982.4546464,-39061372.6114195,0
-1366962908886057.0,21599537.8694117,-63286673.8700873,0
1358860979583431.0,18036579.4830603,75339172.865878,0
1358522015543818.0,169422279.440782,8018555.8831338,0
1357036941512602.0,317028350.254829,4280490.81548009,0
-1348390895121222.0,47841624.9528223,-28184471.0845608,0
-1340595420255794.0,13849719.3698784,-96795854.446801,0
1339115670693621.0,110324148.209684,12138010.511973,0
-1338634382059144.0,46699865.4394833,-28664630.3894351,0
1338150726856533.0,25574284.7383776,52324072.4245344,0
1331282171924213.0,69888227.7549589,19048732.7363907,0
1323575877975624.0,64889190.3943575,20397478.6853053,0
-1286212894618200.0,27144668.6641802,-47383628.4587062,0
1281276768268019.0,23826458.1058858,53775377.0440394,0
1264838766959240.0,30140376.1795021,41964929.6819139,0
1261420820097093.0,287002042.48565,4395163.21616478,0
1253029226122562.0,19543291.135729,64115568.7350825,0
-1246437013971736.0,27787517.4131235,-44856004.7823152,0
-1245246780757444.0,18720794.6681387,-66516769.3376154,0
-1240511213359450.0,28327352.1716876,-43791993.188806,0
1236027974145912.0,18432989.4334137,67055209.8242592,0
-1233259229332066.0,84996603.2274795,-14509511.9393354,0
1228504519578141.0,15831534.3497695,77598575.8825722,0
-1227870622906045.0,64599329.3598365,-19007482.5090901,0
1227154309080742.0,8218546.18341017,149315253.780268,0
1227056688512778.0,15359808.9404083,79887496.8610229,0
-1222716276897889.0,31465090.3729228,-38859455.4284229,0
-1220321574295976.0,34037411.2978244,-35852361.4977141,0
-1208336461005432.0,25649438.9543885,-47109664.3928226,0
1207955170390412.0,30991330.3017235,38977196.4814055,0
1206527500628535.0,45533231.0931052,26497735.2070943,0
1204503528656624.0,13994477.1680613,86069919.8827941,0
1202130551982108.0,98455954.0157376,12209830.9238866,0
-1190802664004731.0,45379214.4138743,-26241147.6131824,0
1181694629251768.0,37976083.484258,31116811.4463833,0
1172123016460679.0,58096168.0941345,20175565.0142272,0
1171039908794796.0,27906825.6990338,41962490.5184161,0
-1170557575196884.0,39793506.7607088,-29415793.4417749,0
-1141689936804788.0,32748176.9461781,-34862702.0881548,0
1134560013321708.0,76754167.1220778,14781738.3193955,0
1133571052807182.0,151789963.785018,7468023.73846452,0
1119710156904406.0,22054811.7508792,50769427.0779605,0
1115897373610450.0,67027487.3415577,16648354.5463084,0
-1097508334574656.0,25958523.7387762,-42279304.6946358,0
1097415689426724.0,30767650.1515897,35667842.1660363,0
1082769364460073.0,43947402.3088253,24637846.7799139,0
-1082686065483584.0,18082165.1271983,-59875908.5467624,0
1081539143023536.0,123152513.032307,8782111.84159771,0
1058102926783154.0,28773326.8669082,36773742.9765225,0
1055376147959000.0,34091625.9509225,30957049.3785863,0
1051177192571909.0,34975171.1644333,30054954.9173005,0
-1051008439683593.0,37968005.2506298,-27681423.6814866,0
1041220155970158.0,18489167.3455765,56315145.8640061,0
-1036644932655924.0,25291352.1149099,-40988118.3080282,0
-1018114468306243.0,19025045.0383845,-53514431.4377243,0
-1017034067808702.0,20057268.0570317,-50706510.2244646,0
996265508839900.0,4305484.91542246,231394495.256789,0
989565166661270.0,24972676.1675296,39625915.9419982,0
987233798010700.0,23239471.3926813,42480905.9263545,0
978209025544114.0,38743226.9644983,25248517.0231298,0
969704011248211.0,18654440.6541304,51982475.8741025,0
-961792015119270.0,15271827.2714269,-62978188.400464,0
-944605163778147.0,14535415.2713205,-64986458.6698069,0
-940381546158307.0,17199428.2768059,-54675163.0940225,0
-939416061241777.0,20503440.0252703,-45817485.2651046,0
-934961190332330.0,10224050.9183911,-91447235.3272919,0
-925145052855480.0,27988986.9237253,-33053895.6403337,0
-918926442772445.0,33736508.2742005,-27238338.8139542,0
892416061650564.0,78332857.436914,11392614.6811289,0
-886061988289317.0,33010143.1078894,-26842112.9043075,0
885146356227673.0,19477390.9404942,45444811.3164593,0
-884793345522030.0,25368828.5340723,-34877185.7688928,0
882799793093791.0,29767923.3382458,29656075.8727691,0
882559493827763.0,29457901.0625723,29960026.4103371,0
-879921395581273.0,24183509.5937254,-36385181.9013719,0
-870032303023088.0,19418774.7948297,-44803666.1537851,0
-863692178042646.0,26149670.5155317,-33028797.7253729,0
-863387837222934.0,30461667.8050638,-28343419.7611271,0
863001130927725.0,51361707.1591721,16802423.0240877,0
-860242356422407.0,59533106.605671,-14449814.6572526,0
-852310222434904.0,23428816.4304007,-36378714.4334345,0
846480136475002.0,45566822.1555394,18576676.9862861,0
-838132965502386.0,26290059.6876511,-31880222.999116,0
-820689696824999.0,20557296.2263093,-39922064.0589241,0
-817851223065829.0,38892881.4002683,-21028301.1600212,0
